W E1 E2
1209.19 10.2921 0.000486724
1215.24 10.2922 0.000483465
1221.28 10.2922 0.000481869
1227.33 10.2922 0.00048171
1233.37 10.2922 0.00048279
1239.42 10.2923 0.000484925
1245.47 10.2923 0.000487926
1251.51 10.2923 0.000491592
1257.56 10.2923 0.000495702
1263.6 10.2923 0.000500008
1269.65 10.2923 0.000504239
1275.7 10.2924 0.000508101
1281.74 10.2924 0.000511296
1287.79 10.2924 0.000513533
1293.83 10.2924 0.00051455
1299.88 10.2924 0.000514143
1305.93 10.2924 0.000512179
1311.97 10.2924 0.000508615
1318.02 10.2924 0.000503502
1324.06 10.2924 0.000496976
1330.11 10.2924 0.000489248
1336.15 10.2924 0.000480579
1342.2 10.2924 0.000471261
1348.25 10.2924 0.000461598
1354.29 10.2924 0.000451884
1360.34 10.2924 0.000442407
1366.38 10.2924 0.000433439
1372.43 10.2924 0.000425247
1378.48 10.2925 0.000418107
1384.52 10.2925 0.00041233
1390.57 10.2925 0.000408289
1396.61 10.2925 0.000406465
1402.66 10.2925 0.000407497
1408.71 10.2925 0.000412212
1414.75 10.2925 0.000421572
1420.8 10.2925 0.00043633
1426.84 10.2925 0.000455963
1432.89 10.2925 0.000476599
1438.94 10.2925 0.000489558
1444.98 10.2925 0.000485474
1451.03 10.2924 0.000463432
1457.07 10.2924 0.000432004
1463.12 10.2924 0.000400407
1469.17 10.2924 0.000373192
1475.21 10.2925 0.000351202
1481.26 10.2925 0.00033375
1487.3 10.2925 0.000319839
1493.35 10.2925 0.000308592
1499.4 10.2925 0.000299338
1505.44 10.2925 0.000291583
1511.49 10.2925 0.000284973
1517.53 10.2925 0.000279252
1523.58 10.2926 0.000274234
1529.63 10.2926 0.000269779
1535.67 10.2926 0.000265784
1541.72 10.2926 0.00026217
1547.76 10.2926 0.000258876
1553.81 10.2926 0.000255854
1559.85 10.2926 0.000253065
1565.9 10.2926 0.000250479
1571.95 10.2926 0.00024807
1577.99 10.2926 0.000245818
1584.04 10.2926 0.000243706
1590.08 10.2927 0.00024172
1596.13 10.2927 0.000239846
1602.18 10.2927 0.000238074
1608.22 10.2927 0.000236395
1614.27 10.2927 0.000234802
1620.31 10.2927 0.000233287
1626.36 10.2927 0.000231844
1632.41 10.2927 0.000230468
1638.45 10.2927 0.000229154
1644.5 10.2927 0.000227897
1650.54 10.2927 0.000226695
1656.59 10.2927 0.000225542
1662.64 10.2927 0.000224437
1668.68 10.2927 0.000223377
1674.73 10.2927 0.000222358
1680.77 10.2927 0.000221379
1686.82 10.2928 0.000220437
1692.87 10.2928 0.00021953
1698.91 10.2928 0.000218656
1704.96 10.2928 0.000217815
1711 10.2928 0.000217003
1717.05 10.2928 0.00021622
1723.1 10.2928 0.000215465
1729.14 10.2928 0.000214735
1735.19 10.2928 0.000214031
1741.23 10.2928 0.00021335
1747.28 10.2928 0.000212692
1753.33 10.2928 0.000212056
1759.37 10.2928 0.00021144
1765.42 10.2928 0.000210845
1771.46 10.2928 0.000210269
1777.51 10.2928 0.000209712
1783.56 10.2928 0.000209172
1789.6 10.2928 0.000208649
1795.65 10.2928 0.000208143
1801.69 10.2928 0.000207653
1807.74 10.2928 0.000207178
1813.78 10.2928 0.000206718
1819.83 10.2928 0.000206272
1825.88 10.2928 0.00020584
1831.92 10.2929 0.000205421
1837.97 10.2929 0.000205015
1844.01 10.2929 0.000204621
1850.06 10.2929 0.000204239
1856.11 10.2929 0.000203869
1862.15 10.2929 0.00020351
1868.2 10.2929 0.000203162
1874.24 10.2929 0.000202825
