W	E1	E2
4383.12	3.0991	0.000199225
4387.86	3.09931	0.000199198
4392.6	3.09962	0.000199172
4397.35	3.09991	0.000199145
4402.09	3.1001	0.000199118
4406.83	3.10023	0.000199091
4411.58	3.10043	0.000199064
4416.32	3.10069	0.000199036
4421.06	3.10092	0.000199009
4425.8	3.10115	0.000198981
4430.55	3.10137	0.000198953
4435.29	3.10158	0.000198925
4440.03	3.10178	0.000198897
4444.77	3.10199	0.000198869
4449.52	3.10219	0.00019884
4454.26	3.10242	0.000198811
4459	3.1027	0.000198782
4463.75	3.10296	0.000198753
4468.49	3.10321	0.000198724
4473.23	3.10343	0.000198695
4477.97	3.10363	0.000198665
4482.72	3.1038	0.000198635
4487.46	3.10401	0.000198605
4492.2	3.10423	0.000198575
4496.95	3.10446	0.000198545
4501.69	3.10469	0.000198515
4506.43	3.10493	0.000198484
4511.17	3.10518	0.000198453
4515.92	3.10543	0.000198422
4520.66	3.10564	0.000198391
4525.4	3.1058	0.00019836
4530.14	3.106	0.000198329
4534.89	3.1062	0.000198297
4539.63	3.10643	0.000198266
4544.37	3.10674	0.000198234
4549.12	3.107	0.000198202
4553.86	3.10717	0.00019817
4558.6	3.10729	0.000198137
4563.34	3.10747	0.000198105
4568.09	3.10769	0.000198072
4572.83	3.1079	0.000198039
4577.57	3.10816	0.000198006
4582.32	3.10836	0.000197973
4587.06	3.10849	0.00019794
4591.8	3.10863	0.000197907
4596.54	3.10883	0.000197873
4601.29	3.10908	0.000197839
4606.03	3.10931	0.000197805
4610.77	3.10957	0.000197771
4615.51	3.10981	0.000197737
4620.26	3.11002	0.000197703
4625	3.11024	0.000197668
4629.74	3.11045	0.000197634
4634.49	3.11066	0.000197599
4639.23	3.11088	0.000197564
4643.97	3.11109	0.000197529
4648.71	3.11131	0.000197494
4653.46	3.11154	0.000197458
4658.2	3.11175	0.000197423
4662.94	3.11192	0.000197387
4667.68	3.11211	0.000197351
4672.43	3.11233	0.000197315
4677.17	3.11257	0.000197279
4681.91	3.11275	0.000197243
4686.66	3.11286	0.000197206
4691.4	3.11304	0.00019717
4696.14	3.11328	0.000197133
4700.88	3.1135	0.000197096
4705.63	3.11368	0.000197059
4710.37	3.11385	0.000197022
4715.11	3.11409	0.000196985
4719.86	3.11438	0.000196947
4724.6	3.11461	0.00019691
4729.34	3.11478	0.000196872
4734.08	3.11498	0.000196834
4738.83	3.11521	0.000196796
4743.57	3.11544	0.000196758
4748.31	3.11568	0.00019672
4753.05	3.11592	0.000196682
4757.8	3.1161	0.000196643
4762.54	3.11624	0.000196604
4767.28	3.11639	0.000196566
4772.03	3.11649	0.000196527
4776.77	3.11665	0.000196488
4781.51	3.11685	0.000196448
4786.25	3.11707	0.000196409
4791	3.11734	0.000196369
4795.74	3.11768	0.00019633
4800.48	3.11787	0.00019629
4805.23	3.11794	0.00019625
4809.97	3.11808	0.00019621
4814.71	3.11829	0.00019617
4819.45	3.1185	0.00019613
4824.2	3.11872	0.000196089
4828.94	3.11894	0.000196049
4833.68	3.11908	0.000196008
4838.42	3.11915	0.000195967
4843.17	3.11932	0.000195926
4847.91	3.11955	0.000195885
4852.65	3.11977	0.000195844
4857.4	3.11997	0.000195803
4862.14	3.12016	0.000195761
4866.88	3.12033	0.00019572
4871.62	3.1205	0.000195678
4876.37	3.12071	0.000195636
4881.11	3.12096	0.000195594
4885.85	3.12114	0.000195552
4890.59	3.12124	0.00019551
4895.34	3.12137	0.000195467
4900.08	3.12153	0.000195425
4904.82	3.1217	0.000195382
4909.57	3.1219	0.00019534
4914.31	3.12215	0.000195297
4919.05	3.12232	0.000195254
4923.79	3.1224	0.000195211
4928.54	3.12256	0.000195168
4933.28	3.12282	0.000195124
4938.02	3.12305	0.000195081
4942.77	3.12323	0.000195037
4947.51	3.12337	0.000194993
4952.25	3.12353	0.00019495
4956.99	3.12368	0.000194906
4961.74	3.12384	0.000194862
4966.48	3.12402	0.000194818
4971.22	3.12421	0.000194773
4975.96	3.12443	0.000194729
4980.71	3.12464	0.000194684
4985.45	3.1248	0.00019464
4990.19	3.12492	0.000194595
4994.94	3.12504	0.00019455
4999.68	3.12513	0.000194505
5004.42	3.12527	0.00019446
5009.16	3.12542	0.000194415
5013.91	3.12561	0.000194369
5018.65	3.12586	0.000194324
5023.39	3.12614	0.000194278
5028.14	3.12629	0.000194233
5032.88	3.12635	0.000194187
5037.62	3.12648	0.000194141
5042.36	3.12668	0.000194095
5047.11	3.12685	0.000194049
5051.85	3.12698	0.000194003
5056.59	3.12712	0.000193956
5061.33	3.1273	0.00019391
5066.08	3.12749	0.000193863
5070.82	3.12763	0.000193817
5075.56	3.12772	0.00019377
5080.31	3.12785	0.000193723
5085.05	3.12804	0.000193676
5089.79	3.1282	0.000193629
5094.53	3.12835	0.000193582
5099.28	3.12848	0.000193534
5104.02	3.12861	0.000193487
5108.76	3.12871	0.000193439
5113.5	3.12887	0.000193392
5118.25	3.12911	0.000193344
5122.99	3.12928	0.000193296
5127.73	3.12937	0.000193248
5132.48	3.12947	0.0001932
5137.22	3.12958	0.000193152
5141.96	3.12971	0.000193104
5146.7	3.12989	0.000193055
5151.45	3.13016	0.000193007
5156.19	3.13028	0.000192958
5160.93	3.13024	0.000192909
5165.68	3.1303	0.000192861
5170.42	3.13051	0.000192812
5175.16	3.13076	0.000192763
5179.9	3.13093	0.000192714
5184.65	3.1311	0.000192665
5189.39	3.13123	0.000192615
5194.13	3.13136	0.000192566
5198.87	3.13146	0.000192516
5203.62	3.13151	0.000192467
5208.36	3.13159	0.000192417
5213.1	3.13172	0.000192367
5217.85	3.13189	0.000192318
5222.59	3.13201	0.000192268
5227.33	3.13211	0.000192217
5232.07	3.1322	0.000192167
5236.82	3.13226	0.000192117
5241.56	3.13235	0.000192067
5246.3	3.13249	0.000192016
5251.05	3.13262	0.000191966
5255.79	3.13272	0.000191915
5260.53	3.13278	0.000191864
5265.27	3.13287	0.000191814
5270.02	3.13297	0.000191763
5274.76	3.13304	0.000191712
5279.5	3.13305	0.000191661
5284.24	3.13311	0.000191609
5288.99	3.13323	0.000191558
5293.73	3.13337	0.000191507
5298.47	3.13342	0.000191455
5303.22	3.1334	0.000191404
5307.96	3.13338	0.000191352
5312.7	3.13328	0.0001913
5317.44	3.13326	0.000191249
5322.19	3.13327	0.000191197
5326.93	3.13336	0.000191145
5331.67	3.1336	0.000191093
5336.41	3.13398	0.00019104
5341.16	3.13405	0.000190988
5345.9	3.13386	0.000190936
5350.64	3.13386	0.000190883
5355.39	3.13398	0.000190831
5360.13	3.13409	0.000190778
5364.87	3.13421	0.000190726
5369.61	3.13432	0.000190673
5374.36	3.13441	0.00019062
5379.1	3.13449	0.000190567
5383.84	3.13442	0.000190514
5388.59	3.13403	0.000190461
5393.33	3.13404	0.000190408
5398.07	3.13443	0.000190355
5402.81	3.13486	0.000190301
5407.56	3.13536	0.000190248
5412.3	3.13596	0.000190194
5417.04	3.13648	0.000190141
5421.78	3.13714	0.000190087
5426.53	3.1373	0.000190033
5431.27	3.13683	0.000189979
5436.01	3.1367	0.000189925
5440.76	3.1369	0.000189871
5445.5	3.13713	0.000189817
5450.24	3.13723	0.000189763
5454.98	3.13725	0.000189709
5459.73	3.13734	0.000189655
5464.47	3.13745	0.0001896
5469.21	3.13758	0.000189546
5473.95	3.13766	0.000189491
5478.7	3.13793	0.000189437
5483.44	3.13856	0.000189382
5488.18	3.13933	0.000189327
5492.93	3.13957	0.000189272
5497.67	3.13946	0.000189217
5502.41	3.13954	0.000189162
5507.15	3.13969	0.000189107
5511.9	3.13974	0.000189052
5516.64	3.1395	0.000188997
5521.38	3.13951	0.000188942
5526.13	3.14007	0.000188886
5530.87	3.14104	0.000188831
5535.61	3.14131	0.000188775
5540.35	3.14109	0.00018872
5545.1	3.14113	0.000188664
5549.84	3.14117	0.000188608
5554.58	3.14148	0.000188553
5559.32	3.14227	0.000188497
5564.07	3.14307	0.000188441
5568.81	3.14301	0.000188385
5573.55	3.14223	0.000188329
5578.3	3.14251	0.000188272
5583.04	3.14374	0.000188216
5587.78	3.14438	0.00018816
5592.52	3.14463	0.000188104
5597.27	3.14477	0.000188047
5602.01	3.14481	0.000187991
5606.75	3.14478	0.000187934
5611.5	3.14517	0.000187877
5616.24	3.14604	0.000187821
5620.98	3.14627	0.000187764
5625.72	3.14594	0.000187707
5630.47	3.14569	0.00018765
5635.21	3.14525	0.000187593
5639.95	3.14503	0.000187536
5644.69	3.14546	0.000187479
5649.44	3.1464	0.000187422
5654.18	3.14706	0.000187365
5658.92	3.14785	0.000187307
5663.67	3.14826	0.00018725
5668.41	3.14827	0.000187193
5673.15	3.14828	0.000187135
5677.89	3.14819	0.000187078
5682.64	3.1481	0.00018702
5687.38	3.14864	0.000186962
5692.12	3.14981	0.000186905
5696.86	3.15018	0.000186847
5701.61	3.1499	0.000186789
5706.35	3.14992	0.000186731
5711.09	3.15029	0.000186673
5715.84	3.15051	0.000186615
5720.58	3.15031	0.000186557
5725.32	3.14978	0.000186499
5730.06	3.1498	0.000186441
5734.81	3.15012	0.000186382
5739.55	3.15047	0.000186324
5744.29	3.15102	0.000186265
5749.04	3.15144	0.000186207
5753.78	3.15173	0.000186149
5758.52	3.15196	0.00018609
5763.26	3.15208	0.000186031
5768.01	3.15208	0.000185973
5772.75	3.15219	0.000185914
5777.49	3.15229	0.000185855
5782.23	3.15258	0.000185796
5786.98	3.1532	0.000185737
5791.72	3.15367	0.000185678
5796.46	3.15386	0.000185619
5801.21	3.15389	0.00018556
5805.95	3.15396	0.000185501
5810.69	3.15394	0.000185442
5815.43	3.15418	0.000185383
5820.18	3.15486	0.000185323
5824.92	3.15502	0.000185264
5829.66	3.15433	0.000185205
5834.41	3.15374	0.000185145
5839.15	3.15411	0.000185086
5843.89	3.15514	0.000185026
5848.63	3.15533	0.000184966
5853.38	3.15479	0.000184907
5858.12	3.15504	0.000184847
5862.86	3.15645	0.000184787
5867.6	3.15714	0.000184727
5872.35	3.15669	0.000184668
5877.09	3.15569	0.000184608
5881.83	3.15569	0.000184548
5886.58	3.15619	0.000184488
5891.32	3.15672	0.000184427
5896.06	3.15765	0.000184367
5900.8	3.1582	0.000184307
5905.55	3.15858	0.000184247
5910.29	3.15863	0.000184187
5915.03	3.15806	0.000184126
5919.77	3.15693	0.000184066
5924.52	3.15717	0.000184006
5929.26	3.15861	0.000183945
5934	3.15907	0.000183885
5938.75	3.15867	0.000183824
5943.49	3.15856	0.000183763
5948.23	3.15883	0.000183703
5952.97	3.15922	0.000183642
5957.72	3.15932	0.000183581
5962.46	3.15921	0.00018352
5967.2	3.15955	0.00018346
5971.95	3.16054	0.000183399
5976.69	3.16073	0.000183338
5981.43	3.15974	0.000183277
5986.17	3.15929	0.000183216
5990.92	3.15993	0.000183155
5995.66	3.16125	0.000183094
6000.4	3.16178	0.000183032
6005.14	3.162	0.000182971
6009.89	3.16229	0.00018291
6014.63	3.16276	0.000182849
6019.37	3.16284	0.000182787
6024.12	3.16226	0.000182726
6028.86	3.16168	0.000182665
6033.6	3.16175	0.000182603
6038.34	3.16222	0.000182542
6043.09	3.16246	0.00018248
6047.83	3.16273	0.000182418
6052.57	3.16268	0.000182357
6057.32	3.16204	0.000182295
6062.06	3.16177	0.000182233
6066.8	3.16206	0.000182172
6071.54	3.16266	0.00018211
6076.29	3.16302	0.000182048
6081.03	3.16339	0.000181986
6085.77	3.16362	0.000181924
6090.51	3.16378	0.000181862
6095.26	3.16387	0.0001818
6100	3.16389	0.000181738
6104.74	3.16387	0.000181676
6109.49	3.1638	0.000181614
6114.23	3.16365	0.000181552
6118.97	3.16375	0.00018149
6123.71	3.16408	0.000181428
6128.46	3.16432	0.000181365
6133.2	3.16462	0.000181303
6137.94	3.16485	0.000181241
6142.68	3.16509	0.000181178
6147.43	3.16525	0.000181116
6152.17	3.16499	0.000181054
6156.91	3.16428	0.000180991
6161.66	3.16407	0.000180929
6166.4	3.16407	0.000180866
6171.14	3.16424	0.000180803
6175.88	3.16483	0.000180741
6180.63	3.16516	0.000180678
6185.37	3.16496	0.000180616
6190.11	3.1644	0.000180553
6194.86	3.1642	0.00018049
6199.6	3.16396	0.000180427
6204.34	3.16433	0.000180364
6209.08	3.1657	0.000180302
6213.83	3.16635	0.000180239
6218.57	3.16619	0.000180176
6223.31	3.16583	0.000180113
6228.05	3.16578	0.00018005
6232.8	3.16581	0.000179987
6237.54	3.16612	0.000179924
6242.28	3.16693	0.000179861
6247.03	3.16713	0.000179798
6251.77	3.16656	0.000179734
6256.51	3.16636	0.000179671
6261.25	3.16682	0.000179608
6266	3.16761	0.000179545
6270.74	3.16774	0.000179482
6275.48	3.16746	0.000179418
6280.23	3.16725	0.000179355
6284.97	3.16679	0.000179292
6289.71	3.16675	0.000179228
6294.45	3.16739	0.000179165
6299.2	3.16782	0.000179101
6303.94	3.16742	0.000179038
6308.68	3.16641	0.000178974
6313.42	3.16627	0.000178911
6318.17	3.16663	0.000178847
6322.91	3.16705	0.000178784
6327.65	3.16801	0.00017872
6332.4	3.16842	0.000178656
6337.14	3.1681	0.000178593
6341.88	3.16747	0.000178529
6346.62	3.16728	0.000178465
6351.37	3.1672	0.000178401
6356.11	3.16741	0.000178338
6360.85	3.16813	0.000178274
6365.59	3.16837	0.00017821
6370.34	3.16809	0.000178146
6375.08	3.16785	0.000178082
6379.82	3.16781	0.000178018
6384.57	3.16785	0.000177954
6389.31	3.1678	0.00017789
6394.05	3.16766	0.000177826
6398.79	3.16757	0.000177762
6403.54	3.16741	0.000177698
6408.28	3.16738	0.000177634
6413.02	3.16747	0.00017757
6417.77	3.16763	0.000177506
6422.51	3.16778	0.000177442
6427.25	3.16798	0.000177378
6431.99	3.16812	0.000177314
6436.74	3.16829	0.000177249
6441.48	3.16829	0.000177185
6446.22	3.168	0.000177121
6450.96	3.16784	0.000177057
6455.71	3.16788	0.000176992
6460.45	3.16804	0.000176928
6465.19	3.16809	0.000176864
6469.94	3.16809	0.000176799
6474.68	3.16815	0.000176735
6479.42	3.1683	0.00017667
6484.16	3.16835	0.000176606
6488.91	3.16821	0.000176541
6493.65	3.16811	0.000176477
6498.39	3.1682	0.000176413
6503.14	3.16841	0.000176348
6507.88	3.16845	0.000176283
6512.62	3.16836	0.000176219
6517.36	3.16839	0.000176154
6522.11	3.1686	0.00017609
6526.85	3.16869	0.000176025
6531.59	3.16858	0.00017596
6536.33	3.1684	0.000175896
6541.08	3.16843	0.000175831
6545.82	3.16859	0.000175766
6550.56	3.16867	0.000175702
6555.31	3.16874	0.000175637
6560.05	3.16878	0.000175572
6564.79	3.16878	0.000175507
6569.53	3.16878	0.000175443
6574.28	3.16879	0.000175378
6579.02	3.1688	0.000175313
6583.76	3.16881	0.000175248
6588.5	3.16881	0.000175183
6593.25	3.16885	0.000175118
6597.99	3.1689	0.000175053
6602.73	3.16899	0.000174988
6607.48	3.16919	0.000174924
6612.22	3.16939	0.000174859
6616.96	3.16943	0.000174794
6621.7	3.16937	0.000174729
6626.45	3.16934	0.000174664
6631.19	3.16925	0.000174599
6635.93	3.16929	0.000174534
6640.68	3.16956	0.000174469
6645.42	3.1697	0.000174403
6650.16	3.16962	0.000174338
6654.9	3.16941	0.000174273
6659.65	3.16946	0.000174208
6664.39	3.16969	0.000174143
6669.13	3.16975	0.000174078
6673.87	3.16965	0.000174013
6678.62	3.16965	0.000173948
6683.36	3.16972	0.000173882
6688.1	3.16982	0.000173817
6692.85	3.16993	0.000173752
6697.59	3.17006	0.000173687
6702.33	3.17014	0.000173621
6707.07	3.1702	0.000173556
6711.82	3.17022	0.000173491
6716.56	3.17014	0.000173426
6721.3	3.17017	0.00017336
6726.05	3.1704	0.000173295
6730.79	3.1707	0.00017323
6735.53	3.17064	0.000173164
6740.27	3.17028	0.000173099
6745.02	3.17021	0.000173034
6749.76	3.17031	0.000172968
6754.5	3.17041	0.000172903
6759.24	3.17055	0.000172838
6763.99	3.1707	0.000172772
6768.73	3.17086	0.000172707
6773.47	3.17103	0.000172641
6778.22	3.17108	0.000172576
6782.96	3.17102	0.00017251
6787.7	3.17091	0.000172445
6792.44	3.17059	0.000172379
6797.19	3.17054	0.000172314
6801.93	3.17086	0.000172248
6806.67	3.17127	0.000172183
6811.41	3.17125	0.000172117
6816.16	3.17093	0.000172052
6820.9	3.17091	0.000171986
6825.64	3.17109	0.000171921
6830.39	3.17119	0.000171855
6835.13	3.17125	0.00017179
6839.87	3.1713	0.000171724
6844.61	3.17135	0.000171659
6849.36	3.1714	0.000171593
6854.1	3.17137	0.000171527
6858.84	3.17126	0.000171462
6863.59	3.1713	0.000171396
6868.33	3.1715	0.00017133
6873.07	3.17162	0.000171265
6877.81	3.17167	0.000171199
6882.56	3.17167	0.000171134
6887.3	3.17159	0.000171068
6892.04	3.17141	0.000171002
6896.78	3.17143	0.000170937
6901.53	3.17161	0.000170871
6906.27	3.17174	0.000170805
6911.01	3.17192	0.000170739
6915.76	3.17199	0.000170674
6920.5	3.17192	0.000170608
6925.24	3.17176	0.000170542
6929.98	3.17172	0.000170477
6934.73	3.1717	0.000170411
6939.47	3.17175	0.000170345
6944.21	3.17191	0.000170279
6948.95	3.17198	0.000170214
6953.7	3.1719	0.000170148
6958.44	3.17188	0.000170082
6963.18	3.17205	0.000170016
6967.93	3.17236	0.000169951
6972.67	3.17246	0.000169885
6977.41	3.17244	0.000169819
6982.15	3.17246	0.000169753
6986.9	3.17251	0.000169687
6991.64	3.17254	0.000169622
6996.38	3.17255	0.000169556
7001.13	3.17255	0.00016949
7005.87	3.17254	0.000169424
7010.61	3.1725	0.000169358
7015.35	3.1725	0.000169293
7020.1	3.1725	0.000169227
7024.84	3.17255	0.000169161
7029.58	3.17268	0.000169095
7034.32	3.17281	0.000169029
7039.07	3.17299	0.000168963
7043.81	3.1732	0.000168898
7048.55	3.17317	0.000168832
7053.3	3.17287	0.000168766
7058.04	3.17289	0.0001687
7062.78	3.17325	0.000168634
7067.52	3.17337	0.000168568
7072.27	3.17319	0.000168502
7077.01	3.17297	0.000168437
7081.75	3.1729	0.000168371
7086.5	3.17289	0.000168305
7091.24	3.17285	0.000168239
7095.98	3.17274	0.000168173
7100.72	3.17273	0.000168107
7105.47	3.17279	0.000168041
7110.21	3.17288	0.000167975
7114.95	3.17306	0.00016791
7119.69	3.17327	0.000167844
7124.44	3.17337	0.000167778
7129.18	3.17341	0.000167712
7133.92	3.17345	0.000167646
7138.67	3.17351	0.00016758
7143.41	3.17348	0.000167514
7148.15	3.17326	0.000167448
7152.89	3.17308	0.000167382
7157.64	3.17302	0.000167317
7162.38	3.17301	0.000167251
7167.12	3.17311	0.000167185
7171.86	3.17336	0.000167119
7176.61	3.17344	0.000167053
7181.35	3.17336	0.000166987
7186.09	3.17336	0.000166921
7190.84	3.17349	0.000166855
7195.58	3.17368	0.000166789
7200.32	3.1738	0.000166723
7205.06	3.17396	0.000166658
7209.81	3.17386	0.000166592
7214.55	3.17339	0.000166526
7219.29	3.17327	0.00016646
7224.04	3.17351	0.000166394
7228.78	3.17373	0.000166328
7233.52	3.17385	0.000166262
7238.26	3.17396	0.000166196
7243.01	3.17412	0.00016613
7247.75	3.17442	0.000166065
7252.49	3.17439	0.000165999
7257.23	3.17391	0.000165933
7261.98	3.17372	0.000165867
7266.72	3.17385	0.000165801
7271.46	3.17407	0.000165735
7276.21	3.17417	0.000165669
7280.95	3.17423	0.000165603
7285.69	3.17431	0.000165538
7290.43	3.17443	0.000165472
7295.18	3.17448	0.000165406
7299.92	3.17448	0.00016534
7304.66	3.17443	0.000165274
7309.41	3.17431	0.000165208
7314.15	3.17415	0.000165142
7318.89	3.17406	0.000165077
7323.63	3.17399	0.000165011
7328.38	3.17392	0.000164945
7333.12	3.17377	0.000164879
7337.86	3.1738	0.000164813
7342.6	3.17412	0.000164747
7347.35	3.1744	0.000164681
7352.09	3.17451	0.000164616
7356.83	3.17452	0.00016455
7361.58	3.17437	0.000164484
7366.32	3.17392	0.000164418
7371.06	3.17385	0.000164352
7375.8	3.17422	0.000164287
7380.55	3.17436	0.000164221
7385.29	3.17418	0.000164155
7390.03	3.1739	0.000164089
7394.77	3.17398	0.000164023
7399.52	3.17432	0.000163958
7404.26	3.17441	0.000163892
7409	3.17436	0.000163826
7413.75	3.17434	0.00016376
7418.49	3.17433	0.000163695
7423.23	3.17433	0.000163629
7427.97	3.17435	0.000163563
7432.72	3.17437	0.000163497
7437.46	3.1743	0.000163432
7442.2	3.17409	0.000163366
7446.95	3.17408	0.0001633
7451.69	3.1743	0.000163234
7456.43	3.17436	0.000163169
7461.17	3.17417	0.000163103
7465.92	3.17397	0.000163037
7470.66	3.17408	0.000162971
7475.4	3.17441	0.000162906
7480.14	3.17458	0.00016284
7484.89	3.17476	0.000162774
7489.63	3.17475	0.000162709
7494.37	3.17445	0.000162643
7499.12	3.1743	0.000162577
7503.86	3.17442	0.000162512
7508.6	3.17467	0.000162446
7513.34	3.17458	0.00016238
7518.09	3.17421	0.000162315
7522.83	3.17399	0.000162249
7527.57	3.17368	0.000162184
7532.32	3.17365	0.000162118
7537.06	3.17398	0.000162052
7541.8	3.17438	0.000161987
7546.54	3.17476	0.000161921
7551.29	3.17524	0.000161855
7556.03	3.1752	0.00016179
7560.77	3.17467	0.000161724
7565.51	3.17443	0.000161659
7570.26	3.17428	0.000161593
7575	3.17432	0.000161528
7579.74	3.17469	0.000161462
7584.49	3.17516	0.000161397
7589.23	3.17513	0.000161331
7593.97	3.17475	0.000161266
7598.71	3.17469	0.0001612
7603.46	3.17489	0.000161135
7608.2	3.17489	0.000161069
7612.94	3.1746	0.000161004
7617.68	3.17442	0.000160938
7622.43	3.17451	0.000160873
7627.17	3.17476	0.000160807
7631.91	3.17459	0.000160742
7636.66	3.17395	0.000160676
7641.4	3.17391	0.000160611
7646.14	3.17452	0.000160545
7650.88	3.17475	0.00016048
7655.63	3.17443	0.000160415
7660.37	3.17408	0.000160349
7665.11	3.17445	0.000160284
7669.86	3.17541	0.000160218
7674.6	3.17546	0.000160153
7679.34	3.17475	0.000160088
7684.08	3.17449	0.000160022
7688.83	3.17455	0.000159957
7693.57	3.17462	0.000159892
7698.31	3.17465	0.000159826
7703.05	3.17468	0.000159761
7707.8	3.1747	0.000159696
7712.54	3.17475	0.000159631
7717.28	3.17466	0.000159565
7722.03	3.17435	0.0001595
7726.77	3.17425	0.000159435
7731.51	3.17443	0.00015937
7736.25	3.17455	0.000159304
7741	3.17435	0.000159239
7745.74	3.1739	0.000159174
7750.48	3.17386	0.000159109
7755.23	3.1741	0.000159043
7759.97	3.17437	0.000158978
7764.71	3.17498	0.000158913
7769.45	3.17527	0.000158848
7774.2	3.17512	0.000158783
7778.94	3.17478	0.000158718
7783.68	3.17469	0.000158653
7788.42	3.17469	0.000158587
7793.17	3.17469	0.000158522
7797.91	3.17476	0.000158457
7802.65	3.17471	0.000158392
7807.4	3.17449	0.000158327
7812.14	3.1743	0.000158262
7816.88	3.17417	0.000158197
7821.62	3.17407	0.000158132
7826.37	3.17408	0.000158067
7831.11	3.1742	0.000158002
7835.85	3.17425	0.000157937
7840.59	3.17427	0.000157872
7845.34	3.17425	0.000157807
7850.08	3.17416	0.000157742
7854.82	3.1741	0.000157677
7859.57	3.17428	0.000157612
7864.31	3.17469	0.000157547
7869.05	3.17486	0.000157482
7873.79	3.17493	0.000157417
7878.54	3.17495	0.000157353
7883.28	3.17487	0.000157288
7888.02	3.17483	0.000157223
7892.77	3.17483	0.000157158
7897.51	3.17485	0.000157093
7902.25	3.17475	0.000157028
7906.99	3.17451	0.000156964
7911.74	3.17454	0.000156899
7916.48	3.17494	0.000156834
7921.22	3.17502	0.000156769
7925.96	3.17464	0.000156704
7930.71	3.17432	0.00015664
7935.45	3.17443	0.000156575
7940.19	3.17483	0.00015651
7944.94	3.17527	0.000156446
7949.68	3.17614	0.000156381
7954.42	3.17627	0.000156316
7959.16	3.17545	0.000156252
7963.91	3.17509	0.000156187
7968.65	3.17548	0.000156122
7973.39	3.17614	0.000156058
7978.14	3.17592	0.000155993
7982.88	3.17506	0.000155929
7987.62	3.17458	0.000155864
7992.36	3.17398	0.000155799
7997.11	3.17393	0.000155735
8001.85	3.17468	0.00015567
8006.59	3.17526	0.000155606
8011.33	3.17533	0.000155541
8016.08	3.17511	0.000155477
8020.82	3.17505	0.000155412
8025.56	3.17499	0.000155348
8030.31	3.175	0.000155283
8035.05	3.17504	0.000155219
8039.79	3.17516	0.000155155
8044.53	3.17548	0.00015509
8049.28	3.1758	0.000155026
8054.02	3.17574	0.000154961
8058.76	3.17541	0.000154897
8063.5	3.17526	0.000154833
8068.25	3.17512	0.000154768
8072.99	3.17501	0.000154704
8077.73	3.17483	0.00015464
8082.48	3.17481	0.000154575
8087.22	3.1751	0.000154511
8091.96	3.17556	0.000154447
8096.7	3.17549	0.000154383
8101.45	3.17499	0.000154318
8106.19	3.17474	0.000154254
8110.93	3.17446	0.00015419
8115.68	3.17446	0.000154126
8120.42	3.17486	0.000154062
8125.16	3.1753	0.000153998
8129.9	3.17548	0.000153933
8134.65	3.17558	0.000153869
8139.39	3.17568	0.000153805
8144.13	3.17583	0.000153741
8148.87	3.17572	0.000153677
8153.62	3.1751	0.000153613
8158.36	3.17479	0.000153549
8163.1	3.17486	0.000153485
8167.85	3.17518	0.000153421
8172.59	3.17569	0.000153357
8177.33	3.17667	0.000153293
8182.07	3.17684	0.000153229
8186.82	3.17631	0.000153165
8191.56	3.176	0.000153101
8196.3	3.17571	0.000153037
8201.05	3.17555	0.000152973
8205.79	3.17557	0.00015291
8210.53	3.17573	0.000152846
8215.27	3.17575	0.000152782
8220.02	3.17568	0.000152718
8224.76	3.17579	0.000152654
8229.5	3.17614	0.00015259
8234.24	3.1764	0.000152527
8238.99	3.17659	0.000152463
8243.73	3.17672	0.000152399
8248.47	3.17667	0.000152335
8253.22	3.17645	0.000152272
8257.96	3.17646	0.000152208
8262.7	3.17668	0.000152144
8267.44	3.17671	0.000152081
8272.19	3.17658	0.000152017
8276.93	3.17638	0.000151953
8281.67	3.17606	0.00015189
8286.41	3.17563	0.000151826
8291.16	3.17551	0.000151763
8295.9	3.17555	0.000151699
8300.64	3.1757	0.000151636
8305.39	3.17624	0.000151572
8310.13	3.17631	0.000151509
8314.87	3.17566	0.000151445
8319.61	3.17509	0.000151383
8324.36	3.17538	0.000151329
8329.1	3.17635	0.000151284
8333.84	3.17605	0.000151248
8338.59	3.17445	0.000151221
8343.33	3.17396	0.000151203
8348.07	3.17443	0.000151194
8352.81	3.17485	0.000151194
8357.56	3.17514	0.000151204
8362.3	3.17543	0.000151224
8367.04	3.1755	0.000151253
8371.78	3.17545	0.000151291
8376.53	3.17542	0.00015134
8381.27	3.17537	0.000151398
8386.01	3.17522	0.000151466
8390.76	3.17477	0.000151545
8395.5	3.17454	0.000151634
8400.24	3.17487	0.000151733
8404.98	3.17564	0.000151843
8409.73	3.17588	0.000151963
8414.47	3.17597	0.000152094
8419.21	3.17576	0.000152235
8423.95	3.175	0.000152388
8428.7	3.17456	0.000152552
8433.44	3.17449	0.000152727
8438.18	3.17455	0.000152913
8442.93	3.17443	0.00015311
8447.67	3.17418	0.00015332
8452.41	3.17412	0.00015354
8457.15	3.1741	0.000153773
8461.9	3.1744	0.000154018
8466.64	3.17541	0.000154275
8471.38	3.17603	0.000154544
8476.13	3.17589	0.000154825
8480.87	3.17529	0.000155119
8485.61	3.17548	0.000155425
8490.35	3.17627	0.000155745
8495.1	3.17661	0.000156077
8499.84	3.17658	0.000156422
8504.58	3.17686	0.000156781
8509.32	3.17786	0.000157153
8514.07	3.17862	0.000157538
8518.81	3.17783	0.000157937
8523.55	3.17571	0.00015835
8528.3	3.17528	0.000158778
8533.04	3.1759	0.000159219
