X1,Y1
0.1,0.5462305634806824
1.2001000100010002,0.7913534855962515
2.3002000200020003,0.6816205142366735
3.400300030003,0.5915422151153129
4.500400040004,0.5201936502746723
5.600500050005,0.46167773563784076
6.700600060006,0.4377866281383315
7.800700070007,0.4345261545999813
8.900800080008,0.43328008409103963
10.000900090009,0.4340284639759864
11.101000100010001,0.43678335216253433
12.201100110011001,0.44084507060222256
13.301200120012,0.439474909637855
14.401300130013,0.438787165892129
15.501400140014,0.4387781320997242
16.601500150015003,0.4394477660944926
17.701600160016003,0.44079969059355567
18.801700170017003,0.44109463258588044
19.901800180018004,0.4406562787783221
21.001900190019004,0.44056202663296573
22.102000200020004,0.4408115956108808
23.202100210021005,0.4414056404155382
24.302200220022005,0.4421845689949469
25.402300230023005,0.4418982315093626
26.502400240024002,0.4418212807669277
27.602500250025003,0.44195353902580115
28.702600260026003,0.44229517181657807
29.802700270027003,0.4428466884827791
30.902800280028003,0.44302454662532775
32.002900290029004,0.44298679464690893
33.103000300030004,0.4430905600356699
34.203100310031004,0.4433358802745237
35.303200320032005,0.44372294780719035
36.403300330033005,0.44417734982001483
37.503400340034005,0.44418214005632145
38.603500350035006,0.4442894558358108
39.703600360036006,0.4444992837851106
40.80370037003701,0.4448116904659823
41.90380038003801,0.4452268225736806
43.00390039003901,0.44544853189625666
44.10400040004001,0.4455714026025552
45.20410041004101,0.44577209394889816
46.30420042004201,0.4460506098718624
47.40430043004301,0.446406999993397
48.50440044004401,0.44679652744828113
49.60450045004501,0.44693890824705723
50.70460046004601,0.44714238827984987
51.80470047004701,0.44740693636643375
52.904800480048,0.4477325496899087
54.004900490049,0.4481192539535713
55.105000500050004,0.44838594749670935
56.205100510051004,0.4485969834396461
57.305200520052004,0.44885712589340715
58.405300530053005,0.44916634278269313
59.505400540054005,0.449524621203329
60.605500550055005,0.4499012149675565
61.705600560056006,0.45012094402474956
62.805700570057006,0.4503808931606893
63.905800580058006,0.4506810150335215
65.005900590059,0.45102127615002857
66.10600060006,0.45140165696383755
67.206100610061,0.45169900065711116
68.306200620062,0.4519607683413237
69.406300630063,0.45225588584493753
70.506400640064,0.45258431074036204
71.606500650065,0.45294601129283163
72.706600660066,0.4533181247056242
73.806700670067,0.45358147463706305
74.906800680068,0.45387282034580867
76.006900690069,0.4541921177374345
77.10700070007,0.45453933129513624
78.207100710071,0.45491443410211885
79.307200720072,0.455227338299228
80.407300730073,0.4555151926236949
81.507400740074,0.4558267219631649
82.607500750075,0.45616189237041493
83.707600760076,0.45652067698111654
84.807700770077,0.4568851192520366
85.907800780078,0.4571691924094377
87.007900790079,0.4574734791470348
88.10800080008,0.4577979502841882
89.208100810081,0.45814258257171153
90.308200820082,0.45850735865926423
91.40830083008301,0.458823056097662
92.50840084008401,0.4591199525082931
93.60850085008501,0.45943420329750834
94.70860086008601,0.45976579069891915
95.80870087008701,0.46011470190015324
96.90880088008801,0.460466262724251
98.00890089008901,0.4607556401611442
99.10900090009001,0.46106004067734757
100.20910091009101,0.46137945279600506
101.30920092009201,0.4617138692045639
102.40930093009301,0.4620632866986193
103.50940094009401,0.4623723786342491
104.60950095009501,0.4626666758229597
105.709600960096,0.4629740536696075
106.809700970097,0.46329451046891584
107.909800980098,0.46362804794506685
109.009900990099,0.4639623500582324
110.1100010001,0.46424716004831934
111.210101010101,0.4645434402399028
112.310201020102,0.46485119432195626
113.410301030103,0.46517042883013193
114.510401040104,0.4655011530899091
115.610501050105,0.4657981958741815
116.710601060106,0.4660834197602551
117.810701070107,0.46637877184298804
118.910801080108,0.46668426292193266
120.010901090109,0.4669999060890217
121.11100110011,0.46731503674002595
122.211101110111,0.4675893545777747
123.311201120112,0.46787266418668855
124.411301130113,0.46816497997085826
125.511401140114,0.46846631820190515
126.611501150115,0.46877669697234214
127.711601160116,0.4690581653956516
128.811701170117,0.4693299253028331
129.911801180118,0.4696097328098602
131.011901190119,0.4698976067479793
132.11200120012,0.47019356741453106
133.212101210121,0.47048819384979745
134.312201220122,0.4707485181160159
135.412301230123,0.4710160734512538
136.512401240124,0.4712908805997676
137.612501250125,0.47157296147363775
138.712601260126,0.4718623391189667
139.812701270127,0.4721267228165513
140.912801280128,0.47238314451632335
142.012901290129,0.4726461217106513
143.11300130013,0.47291567745621116
144.213101310131,0.47319183570028195
145.313201320132,0.4734662143141746
146.413301330133,0.4737116826656987
147.513401340134,0.4739631067471051
148.613501350135,0.47422051026234485
149.713601360136,0.47448391760459685
150.813701370137,0.474753353833923
151.913801380138,0.47500050084189643
153.013901390139,0.4752409068095561
154.11400140014,0.4754867733505042
155.214101410141,0.47573812493454715
156.314201420142,0.4759949865372278
157.414301430143,0.47624967713811683
158.514401440144,0.47647926165298177
159.614501450145,0.4767138543596118
160.714601460146,0.47695347947537675
161.814701470147,0.47719816159205725
162.91480148014801,0.47744791126004
164.01490149014901,0.47767793081398857
165.11500150015002,0.47790235696352557
166.21510151015102,0.47813141893896616
167.31520152015202,0.4783651407539863
168.41530153015302,0.47860354668001764
169.51540154015402,0.47883960147146637
170.61550155015502,0.47905401439217393
171.71560156015602,0.47927271211822076
172.81570157015702,0.4794957178748868
173.91580158015802,0.47972305506235535
175.01590159015902,0.479954706327561
176.11600160016002,0.4801683552490819
177.21610161016102,0.4803771928898101
178.31620162016202,0.480590025201997
179.41630163016302,0.48080687456867177
180.51640164016402,0.48102776347613146
181.61650165016502,0.48124599841193494
182.71660166016602,0.4814449262901357
183.81670167016702,0.4816475631900056
184.91680168016802,0.48185393029889295
186.01690169016902,0.4820640488560277
187.11700170017002,0.48227786381389354
188.21710171017102,0.48247537575789
189.31720172017202,0.48266884508510727
190.41730173017302,0.482865778297979
191.51740174017402,0.4830661951522158
192.61750175017502,0.48327011541125137
193.71760176017602,0.4834713403868646
194.81770177017702,0.48365565003992156
195.91780178017802,0.4838431333678618
197.01790179017902,0.48403380728484174
198.11800180018002,0.48422768866940175
199.21810181018103,0.4843191166251538
200.31820182018203,0.4837889322489082
201.41830183018303,0.4832481053356363
202.51840184018403,0.48270334980235985
203.61850185018503,0.48215470533109606
204.71860186018603,0.4816022115284445
205.81870187018703,0.48097731350800227
206.91880188018803,0.48029946731423206
208.01890189018903,0.47961727159231216
209.11900190019003,0.4789307792298442
210.21910191019103,0.47824004296626266
211.319201920192,0.4776909350940608
212.419301930193,0.477750181061112
213.519401940194,0.4778057842841397
214.619501950195,0.47786340390409066
215.719601960196,0.4779230524835558
216.819701970197,0.47798474245223543
217.919801980198,0.4781217639014543
219.019901990199,0.47827808212876227
220.1200020002,0.4784374489713694
221.220102010201,0.4785998791266449
222.320202020202,0.4787653872182383
223.420302030203,0.4790090816679898
224.520402040204,0.4794974499788308
225.620502050205,0.4799877349226932
226.720602060206,0.48048488139247625
227.820702070207,0.48098892817854466
228.920802080208,0.48149991442507967
230.020902090209,0.4818901464782753
231.12100210021,0.4822298584255972
232.221102110211,0.4825743195996653
233.321202120212,0.4829235525473411
234.421302130213,0.4832775799079964
235.521402140214,0.48358456384067
236.621502150215,0.4837391413423375
237.721602160216,0.48389175354111635
238.821702170217,0.4840469541385246
239.921802180218,0.48420475550552416
241.021902190219,0.4843651699510652
242.12200220022,0.4844527488962479
243.222102210221,0.48451016685361126
244.322202220222,0.4845691859305135
245.422302230223,0.4846298155955145
246.522402240224,0.48469206521859337
247.622502250225,0.48474175537274294
248.722602260226,0.4847479273298644
