W E1 E2
5438.1 3.13674 -0.00427659
5444.13 3.13708 -0.00450864
5450.16 3.13723 -0.00456523
5456.19 3.13727 -0.004784
5462.22 3.1374 -0.00504584
5468.25 3.13755 -0.00535591
5474.28 3.13767 -0.00573122
5480.31 3.13809 -0.00635809
5486.33 3.13914 -0.00653633
5492.36 3.13956 -0.00607804
5498.39 3.13947 -0.005986
5504.42 3.1396 -0.00611734
5510.45 3.13974 -0.00615087
5516.48 3.13952 -0.00619768
5522.51 3.13959 -0.00712417
5528.54 3.14072 -0.00769808
5534.57 3.14129 -0.00718194
5540.59 3.14109 -0.00704023
5546.62 3.14116 -0.00735222
5552.65 3.14132 -0.00788923
5558.68 3.14209 -0.00854222
5564.71 3.14311 -0.00789572
5570.74 3.14251 -0.00720496
5576.77 3.14234 -0.00840359
5582.8 3.14369 -0.00911564
5588.83 3.14447 -0.00859561
5594.86 3.1447 -0.00823066
5600.88 3.14483 -0.00802657
5606.91 3.14478 -0.00827756
5612.94 3.14541 -0.00872487
5618.97 3.14623 -0.00806569
5625 3.14599 -0.00738413
5631.03 3.14566 -0.00741653
5637.06 3.14505 -0.00780426
5643.09 3.14524 -0.00894075
5649.12 3.14635 -0.00951445
5655.14 3.1472 -0.00958823
5661.17 3.14809 -0.00916517
5667.2 3.14833 -0.0085651
5673.23 3.14828 -0.00843048
5679.26 3.14805 -0.00845411
5685.29 3.14833 -0.00920507
5691.32 3.14969 -0.00936291
5697.35 3.15019 -0.00846882
5703.38 3.14987 -0.00816548
5709.41 3.15008 -0.0083109
5715.43 3.15051 -0.00790966
5721.46 3.15017 -0.00735064
5727.49 3.14975 -0.007942
5733.52 3.15004 -0.00849477
5739.55 3.15047 -0.00880468
5745.58 3.15116 -0.00891591
5751.61 3.15161 -0.00872822
5757.64 3.15192 -0.00852581
5763.67 3.15208 -0.00831387
5769.69 3.15211 -0.00835303
5775.72 3.15224 -0.00845415
5781.75 3.15254 -0.00876692
5787.78 3.15332 -0.00890301
5793.81 3.15379 -0.00844841
5799.84 3.15386 -0.00813068
5805.87 3.15396 -0.00798854
5811.9 3.15398 -0.0080821
5817.93 3.15444 -0.00830497
5823.95 3.15504 -0.00756335
5829.98 3.15421 -0.00678121
5836.01 3.15377 -0.00791651
5842.04 3.1549 -0.00857329
5848.07 3.15534 -0.00792948
5854.1 3.15478 -0.00805377
5860.13 3.15539 -0.0090212
5866.16 3.15705 -0.00829448
5872.19 3.15674 -0.00678672
5878.22 3.15564 -0.00742949
5884.24 3.15596 -0.00827742
5890.27 3.15659 -0.00863299
5896.3 3.15769 -0.00867986
5902.33 3.15833 -0.00803217
5908.36 3.15867 -0.00720906
5914.39 3.1582 -0.00622104
5920.42 3.1569 -0.00699954
5926.45 3.15765 -0.00845425
5932.48 3.159 -0.00765903
5938.5 3.15869 -0.00688255
5944.53 3.15858 -0.00725964
5950.56 3.15909 -0.00741656
5956.59 3.15932 -0.00715807
5962.62 3.15922 -0.00728875
5968.65 3.15976 -0.00773255
5974.68 3.16074 -0.00696992
5980.71 3.1601 -0.00583027
5986.74 3.15931 -0.00714392
5992.77 3.16066 -0.00817208
5998.79 3.16164 -0.00752004
6004.82 3.16198 -0.00699155
6010.85 3.16236 -0.00666029
6016.88 3.16286 -0.00593224
6022.91 3.16255 -0.0049317
6028.94 3.16168 -0.00519021
6034.97 3.16192 -0.00575585
6041 3.16236 -0.00555877
6047.03 3.1627 -0.00527762
6053.05 3.16266 -0.0046915
6059.08 3.16185 -0.00468148
6065.11 3.16189 -0.00545458
6071.14 3.16262 -0.00568056
6077.17 3.16308 -0.00558739
6083.2 3.1635 -0.00530697
6089.23 3.16374 -0.00499106
6095.26 3.16387 -0.00468239
6101.29 3.16388 -0.00440366
6107.32 3.16385 -0.00421253
6113.34 3.16365 -0.00422202
6119.37 3.16377 -0.00446462
6125.4 3.16417 -0.00447755
6131.43 3.16449 -0.00437753
6137.46 3.16482 -0.00410928
6143.49 3.16517 -0.00377765
6149.52 3.16519 -0.00301965
6155.55 3.16441 -0.00260096
6161.58 3.16407 -0.00299892
6167.6 3.1641 -0.00338289
6173.63 3.16444 -0.00375295
6179.66 3.16514 -0.00335273
6185.69 3.16492 -0.0026364
6191.72 3.16432 -0.00287442
6197.75 3.16398 -0.00328409
6203.78 3.16426 -0.00429156
6209.81 3.16587 -0.00459105
6215.84 3.16641 -0.00346772
6221.86 3.16587 -0.003008
6227.89 3.16578 -0.00311359
6233.92 3.16585 -0.0033879
6239.95 3.16648 -0.00371914
6245.98 3.16713 -0.00287544
6252.01 3.16653 -0.0022265
6258.04 3.16643 -0.00285642
6264.07 3.16744 -0.00293861
6270.1 3.16774 -0.00209206
6276.13 3.16743 -0.00156518
6282.15 3.16712 -0.001271
6288.18 3.16671 -0.0016265
6294.21 3.1673 -0.00215839
6300.24 3.1678 -0.00110049
6306.27 3.16673 -0.000417143
6312.3 3.16626 -0.00125047
6318.33 3.16664 -0.00188046
6324.36 3.16724 -0.0022175
6330.39 3.16833 -0.00164657
6336.41 3.16823 -0.000513081
6342.44 3.16744 -0.00049219
6348.47 3.16722 -0.00071357
6354.5 3.16731 -0.00112791
6360.53 3.16809 -0.00126397
6366.56 3.16836 -0.000522054
6372.59 3.16793 -0.000135276
6378.62 3.1678 -0.000185337
6384.65 3.16785 -9.95567e-05
6390.68 3.16777 5.74071e-05
6396.7 3.16761 8.13383e-05
6402.73 3.16744 6.7479e-05
6408.76 3.16738 -0.000164517
6414.79 3.16754 -0.000346304
6420.82 3.16772 -0.000398596
6426.85 3.16797 -0.000363891
6432.88 3.16815 -0.000237596
6438.91 3.16831 5.307e-05
6444.94 3.16814 0.000415912
6450.96 3.16784 0.000241271
6456.99 3.16795 4.15615e-05
6463.02 3.16807 0.000107141
6469.05 3.16808 0.000141463
6475.08 3.16816 0.00010878
6481.11 3.16833 0.000201965
6487.14 3.1683 0.000408639
6493.17 3.16811 0.000321083
6499.2 3.16824 0.000126681
6505.23 3.16844 0.000273563
6511.25 3.16837 0.000399583
6517.28 3.16839 0.000285141
6523.31 3.16865 0.000305827
6529.34 3.16867 0.00057007
6535.37 3.16841 0.000575927
6541.4 3.16844 0.000382508
6547.43 3.16862 0.000370504
6553.46 3.16871 0.000411984
6559.49 3.16878 0.000488238
6565.51 3.16878 0.000552449
6571.54 3.16879 0.000561512
6577.57 3.1688 0.000563718
6583.6 3.16881 0.000555442
6589.63 3.16882 0.000510017
6595.66 3.16887 0.000440163
6601.69 3.16897 0.000347896
6607.72 3.16921 0.000256422
6613.75 3.16942 0.000479115
6619.77 3.16939 0.000662759
6625.8 3.16935 0.000713068
6631.83 3.16925 0.000663208
6637.86 3.16936 0.000482854
6643.89 3.16968 0.000610818
6649.92 3.16963 0.0009107
6655.95 3.16941 0.000765324
6661.98 3.16959 0.000563306
6668.01 3.16974 0.000723216
6674.04 3.16965 0.000810796
6680.06 3.16966 0.000698008
6686.09 3.16978 0.00062668
6692.12 3.16991 0.000601546
6698.15 3.17007 0.000650838
6704.18 3.17017 0.000735039
6710.21 3.17022 0.000832254
6716.24 3.17015 0.000903896
6722.27 3.1702 0.000719962
6728.3 3.17062 0.000726601
6734.32 3.17069 0.00116962
6740.35 3.17028 0.00126239
6746.38 3.17022 0.00102094
6752.41 3.17036 0.000894469
6758.44 3.17052 0.000812837
6764.47 3.17072 0.000839073
6770.5 3.17095 0.000903325
6776.53 3.17107 0.00115698
6782.56 3.17102 0.00137956
6788.59 3.17088 0.00154255
6794.61 3.17053 0.0013656
6800.64 3.17071 0.000910991
6806.67 3.17127 0.0011468
6812.7 3.17115 0.00160283
6818.73 3.1709 0.00139871
6824.76 3.17106 0.00122199
6830.79 3.17119 0.00128651
6836.82 3.17127 0.00134591
6842.85 3.17133 0.00139699
6848.87 3.17139 0.0014835
6854.9 3.17136 0.00159474
6860.93 3.17126 0.00148797
6866.96 3.17143 0.00132706
6872.99 3.17162 0.0014734
6879.02 3.17168 0.00162093
6885.05 3.17164 0.00177284
6891.08 3.17142 0.00176893
6897.11 3.17144 0.00154993
6903.14 3.17166 0.00148387
6909.16 3.17183 0.00150845
6915.19 3.17199 0.00172261
6921.22 3.17187 0.00195994
6927.25 3.17174 0.00188578
6933.28 3.1717 0.00179894
6939.31 3.17175 0.00167428
6945.34 3.17194 0.00165623
6951.37 3.17197 0.0017639
6957.4 3.17187 0.00164581
6963.42 3.17207 0.00141479
6969.45 3.17241 0.00158226
6975.48 3.17245 0.00179241
6981.51 3.17246 0.00183937
6987.54 3.17251 0.0018959
6993.57 3.17255 0.00197589
6999.6 3.17255 0.00204584
7005.63 3.17254 0.00210563
7011.66 3.1725 0.00209982
7017.68 3.1725 0.0020666
7023.71 3.17253 0.00197651
7029.74 3.17268 0.00189325
7035.77 3.17286 0.00189913
7041.8 3.17316 0.00202281
7047.83 3.17319 0.00238728
7053.86 3.17286 0.00242015
7059.89 3.17297 0.00216631
7065.92 3.17336 0.00242194
7071.95 3.17323 0.00285287
7077.97 3.17295 0.00279769
7084 3.1729 0.00273187
7090.03 3.17286 0.00273973
7096.06 3.17274 0.00268333
7102.09 3.17274 0.00251621
7108.12 3.17284 0.0023759
7114.15 3.17301 0.0022554
7120.18 3.17328 0.00235294
7126.21 3.17338 0.002511
7132.23 3.17343 0.00262163
7138.26 3.17351 0.00275807
7144.29 3.17346 0.0030007
7150.32 3.17315 0.00307839
7156.35 3.17303 0.00291476
7162.38 3.17301 0.00272651
7168.41 3.17316 0.00252277
7174.44 3.17342 0.00262239
7180.47 3.17339 0.00277911
7186.5 3.17337 0.00264252
7192.52 3.17358 0.00256156
7198.55 3.17375 0.00265974
7204.58 3.17395 0.00288776
7210.61 3.17382 0.00327792
7216.64 3.1733 0.00311974
7222.67 3.17337 0.00266946
7228.7 3.17372 0.00265859
7234.73 3.17387 0.00271614
7240.76 3.17403 0.00273252
7246.78 3.17439 0.00288935
7252.81 3.17438 0.00341524
7258.84 3.1738 0.00349975
7264.87 3.17375 0.00311258
7270.9 3.17406 0.00305091
7276.93 3.17418 0.00313468
7282.96 3.17426 0.00319793
7288.99 3.1744 0.00327404
7295.02 3.17448 0.00347721
7301.05 3.17447 0.00367671
7307.07 3.17439 0.00386824
7313.1 3.17417 0.00394635
7319.13 3.17406 0.00392064
7325.16 3.17397 0.00388831
7331.19 3.17385 0.00385353
7337.22 3.17379 0.00353956
7343.25 3.17419 0.00329481
7349.28 3.17446 0.00356621
7355.31 3.17453 0.00386081
7361.33 3.17438 0.00419793
7367.36 3.17388 0.00410303
7373.39 3.17394 0.00366988
7379.42 3.17436 0.0038515
7385.45 3.17416 0.00421822
7391.48 3.1739 0.00387286
7397.51 3.17422 0.00361713
7403.54 3.1744 0.00383511
7409.57 3.17436 0.00398568
7415.59 3.17434 0.0040316
7421.62 3.17433 0.00406432
7427.65 3.17434 0.00408821
7433.68 3.17436 0.00420744
7439.71 3.17418 0.00434385
7445.74 3.17406 0.00411545
7451.77 3.1743 0.00399235
7457.8 3.17434 0.00423653
7463.83 3.174 0.00421898
7469.86 3.17404 0.00385525
7475.88 3.17443 0.00380462
7481.91 3.17464 0.00393141
7487.94 3.17477 0.00426045
7493.97 3.17449 0.00459283
7500 3.1743 0.00433652
7506.03 3.17461 0.00425001
7512.06 3.17463 0.00464301
7518.09 3.17421 0.00479884
7524.12 3.17393 0.00468646
7530.14 3.17362 0.00424735
7536.17 3.17386 0.00365237
7542.2 3.17441 0.00356758
7548.23 3.17502 0.00361975
7554.26 3.17526 0.00436357
7560.29 3.1747 0.00482827
7566.32 3.17441 0.00464244
7572.35 3.17427 0.00435126
7578.38 3.17452 0.00395805
7584.41 3.17516 0.00426957
7590.43 3.17504 0.00486098
7596.46 3.17469 0.00474669
7602.49 3.17485 0.00463753
7608.52 3.17488 0.0049496
7614.55 3.1745 0.00506084
7620.58 3.17444 0.00478044
7626.61 3.17476 0.00489004
7632.64 3.17452 0.00532301
7638.67 3.17388 0.00488637
7644.69 3.17423 0.00416671
7650.72 3.17475 0.00464937
7656.75 3.17421 0.0049615
7662.78 3.17418 0.00421001
7668.81 3.17531 0.00412225
7674.84 3.17545 0.00512811
7680.87 3.17463 0.00535011
7686.9 3.17447 0.00501701
7692.93 3.17461 0.00496329
7698.95 3.17465 0.00498247
7704.98 3.17469 0.00503718
7711.01 3.17475 0.00512516
7717.04 3.17467 0.00533934
7723.07 3.17431 0.00534335
7729.1 3.17428 0.00505281
7735.13 3.17455 0.0051427
7741.16 3.17433 0.00546169
7747.19 3.17386 0.005084
7753.22 3.17399 0.00457651
7759.24 3.17432 0.00433503
7765.27 3.17504 0.00432068
7771.3 3.17527 0.00499735
7777.33 3.17484 0.0053353
7783.36 3.1747 0.00526774
7789.39 3.17469 0.00525489
7795.42 3.17471 0.00526986
7801.45 3.17473 0.00545842
7807.48 3.17449 0.00564752
7813.5 3.17426 0.00553965
7819.53 3.1741 0.00539666
7825.56 3.17407 0.00516603
7831.59 3.17421 0.00504814
7837.62 3.17426 0.00504581
7843.65 3.17426 0.00504242
7849.68 3.17418 0.00503856
7855.71 3.17411 0.00471112
7861.74 3.17452 0.00441894
7867.77 3.17482 0.00463599
7873.79 3.17493 0.00484288
7879.82 3.17494 0.00502866
7885.85 3.17484 0.00512085
7891.88 3.17483 0.00513089
7897.91 3.17484 0.00523463
7903.94 3.17467 0.00537125
7909.97 3.1745 0.00506057
7916 3.1749 0.00484598
7922.03 3.175 0.00528488
7928.05 3.17441 0.00534898
7934.08 3.17436 0.00475685
7940.11 3.17482 0.00438969
7946.14 3.17544 0.00419134
7952.17 3.17629 0.00503428
7958.2 3.17575 0.00617258
7964.23 3.17509 0.00552917
7970.26 3.17591 0.00519615
7976.29 3.17608 0.00624741
7982.32 3.17513 0.00679792
7988.34 3.17451 0.00660431
7994.37 3.17389 0.00590641
8000.4 3.17426 0.0048861
8006.43 3.17526 0.00516999
8012.46 3.17524 0.00573
8018.49 3.17507 0.00573302
8024.52 3.175 0.00571521
8030.55 3.175 0.00562892
8036.58 3.17507 0.00552236
8042.6 3.1753 0.00539013
8048.63 3.17578 0.0057075
8054.66 3.17571 0.00626833
8060.69 3.17534 0.00636434
8066.72 3.17516 0.00637891
8072.75 3.17502 0.00634194
8078.78 3.1748 0.00621354
8084.81 3.1749 0.00584038
8090.84 3.17552 0.0059446
8096.86 3.17548 0.00656663
8102.89 3.1749 0.00664003
8108.92 3.1746 0.00646398
8114.95 3.17444 0.00592319
8120.98 3.17496 0.00542366
8127.01 3.17538 0.00565591
8133.04 3.17555 0.00586905
8139.07 3.17567 0.00603979
8145.1 3.17583 0.00637898
8151.13 3.17554 0.00687467
8157.15 3.17482 0.00655414
8163.18 3.17486 0.0059258
8169.21 3.17529 0.00552512
8175.24 3.17637 0.00535025
8181.27 3.17685 0.00644613
8187.3 3.17627 0.00717876
8193.33 3.17591 0.00723496
8199.36 3.17558 0.00712072
8205.39 3.17556 0.00687101
8211.41 3.17574 0.00686754
8217.44 3.17572 0.00693976
8223.47 3.17574 0.00673431
8229.5 3.17614 0.00660618
8235.53 3.17645 0.00686492
8241.56 3.17668 0.00719347
8247.59 3.17669 0.0076321
8253.62 3.17645 0.0078058
8259.65 3.1765 0.00779981
8265.68 3.17672 0.00815876
8271.7 3.1766 0.00860537
8277.73 3.17634 0.00891773
8283.76 3.1758 0.00909931
8289.79 3.17553 0.00881476
8295.82 3.17555 0.00856932
8301.85 3.17577 0.00837641
8307.88 3.17634 0.00884962
8313.91 3.17594 0.00970644
8319.94 3.17508 0.00914814
8325.96 3.17591 0.00843716
8331.99 3.17628 0.00985634
8338.02 3.17458 0.0105793
8344.05 3.17395 0.00929788
8350.08 3.17465 0.00860728
8356.11 3.17504 0.00859495
8362.14 3.17542 0.0088144
8368.17 3.1755 0.00914632
8374.2 3.17544 0.00934499
8380.23 3.17538 0.00953065
8386.25 3.17521 0.00976751
8392.28 3.17462 0.00972195
8398.31 3.17466 0.00900636
8404.34 3.17558 0.00894045
8410.37 3.1759 0.00951323
8416.4 3.17592 0.0101946
8422.43 3.17537 0.0109199
8428.46 3.17457 0.0105646
8434.49 3.17455 0.0101746
8440.51 3.17451 0.0101925
8446.54 3.17421 0.0100758
8452.57 3.17412 0.00969226
8458.6 3.17415 0.0091498
8464.63 3.17479 0.0084736
8470.66 3.17599 0.00907213
8476.69 3.17578 0.0100939
8482.72 3.1753 0.00954384
8488.75 3.17606 0.00911887
8494.77 3.17659 0.00966314
8500.8 3.1766 0.00995597
8506.83 3.17716 0.00982784
8512.86 3.17861 0.0111315
8518.89 3.1778 0.0134646
8524.92 3.17548 0.0128967
8530.95 3.17555 0.0115551
8536.98 3.17628 0.011512
8543.01 3.17738 0.0118215
8549.04 3.17739 0.0134845
8555.06 3.1755 0.0139321
8561.09 3.17526 0.01265
8567.12 3.17646 0.0126025
8573.15 3.17671 0.0133102
8579.18 3.17657 0.0137915
8585.21 3.17623 0.014201
8591.24 3.17608 0.0139417
8597.27 3.17672 0.0139367
8603.3 3.17696 0.0147209
8609.32 3.17673 0.0153104
8615.35 3.17664 0.0156633
8621.38 3.17666 0.0162843
8627.41 3.17617 0.0170441
8633.44 3.17547 0.016874
8639.47 3.17581 0.0166476
8645.5 3.17598 0.0174945
8651.53 3.17556 0.0182309
8657.56 3.17512 0.0186868
8663.59 3.17469 0.0193709
8669.61 3.17332 0.0202923
8675.64 3.17081 0.0183114
8681.67 3.17239 0.0150741
8687.7 3.17553 0.017081
8693.73 3.17505 0.0194282
8699.76 3.1741 0.0201606
8705.79 3.17274 0.0204767
8711.82 3.17205 0.0199128
8717.85 3.17185 0.0192391
8723.87 3.17253 0.0184676
8729.9 3.1741 0.0199615
8735.93 3.17282 0.0222655
8741.96 3.1709 0.0209277
8747.99 3.17196 0.0198019
8754.02 3.17245 0.0210554
8760.05 3.17159 0.0218255
8766.08 3.17124 0.0217353
8772.11 3.17143 0.0222048
8778.14 3.17084 0.0231009
8784.16 3.16973 0.0230077
8790.19 3.16961 0.0226277
8796.22 3.16934 0.0236122
8802.25 3.16676 0.0238198
8808.28 3.16639 0.020633
8814.31 3.17016 0.0198332
8820.34 3.17086 0.0226362
8826.37 3.169 0.0234989
8832.4 3.16852 0.0231016
8838.42 3.16866 0.0228459
8844.45 3.16975 0.0226786
8850.48 3.17022 0.0250235
8856.51 3.16806 0.0266652
8862.54 3.16674 0.0259455
8868.57 3.1663 0.0251519
8874.6 3.16692 0.0242632
8880.63 3.16905 0.0261086
8886.66 3.16749 0.0294588
8892.68 3.1641 0.028603
8898.71 3.16384 0.0271388
8904.74 3.16381 0.0275072
8910.77 3.16323 0.0278912
8916.8 3.16216 0.0283179
8922.83 3.15987 0.0272274
8928.86 3.16038 0.0244667
8934.89 3.16346 0.0256011
8940.92 3.1622 0.0285373
8946.95 3.1594 0.0267188
8952.97 3.16053 0.0246291
8959 3.1616 0.0253329
8965.03 3.16193 0.0260693
8971.06 3.16189 0.0268791
8977.09 3.16158 0.0276922
8983.12 3.16089 0.0285084
8989.15 3.1598 0.0284332
8995.18 3.1599 0.0280156
9001.21 3.16014 0.0295633
9007.23 3.1582 0.0309368
9013.26 3.15662 0.0302991
9019.29 3.15563 0.0295966
9025.32 3.15514 0.0287711
9031.35 3.15522 0.0282909
9037.38 3.15526 0.0280892
9043.41 3.15539 0.0288512
9049.44 3.15367 0.0299156
9055.47 3.15211 0.0272743
9061.5 3.15473 0.0254218
9067.52 3.15582 0.0278001
9073.55 3.15438 0.0294461
9079.58 3.15288 0.0299191
9085.61 3.15062 0.0288014
9091.64 3.15068 0.0265881
9097.67 3.15219 0.0265581
9103.7 3.1525 0.0270749
9109.73 3.15246 0.0276515
9115.76 3.15224 0.028306
9121.78 3.15137 0.0292441
9127.81 3.149 0.028844
9133.84 3.14895 0.0266193
9139.87 3.15122 0.0272441
9145.9 3.15021 0.0295362
9151.93 3.1476 0.0285045
9157.96 3.14743 0.0268913
9163.99 3.14761 0.026477
9170.02 3.14758 0.0260084
9176.05 3.14783 0.0253807
9182.07 3.14879 0.025417
9188.1 3.14876 0.026227
9194.13 3.14791 0.0261984
9200.16 3.14754 0.025756
9206.19 3.14761 0.024419
9212.22 3.15027 0.0233415
9218.25 3.15178 0.0264013
9224.28 3.15067 0.0291006
9230.31 3.14855 0.0309291
9236.33 3.14406 0.0300679
9242.36 3.14317 0.0265227
9248.39 3.14475 0.0249761
9254.42 3.14567 0.0242527
9260.45 3.14678 0.0240434
9266.48 3.14874 0.0242679
9272.51 3.14896 0.02723
9278.54 3.14526 0.0283458
9284.57 3.14411 0.0257388
9290.59 3.14541 0.0248392
9296.62 3.14456 0.0253981
9302.65 3.14226 0.0214427
9308.68 3.14631 0.0159584
9314.71 3.1521 0.0186739
9320.74 3.15342 0.0215585
9326.77 3.15376 0.0233117
9332.8 3.15256 0.0237449
9338.83 3.15402 0.0219327
9344.86 3.15881 0.0237635
9350.88 3.15948 0.0282543
9356.91 3.1577 0.0305761
9362.94 3.15556 0.0323064
9368.97 3.15396 0.0303104
9375 3.15566 0.0288809
9381.03 3.15687 0.0297981
9387.06 3.15707 0.0302223
9393.09 3.15788 0.0299339
9399.12 3.15916 0.0290699
9405.14 3.16271 0.0278482
9411.17 3.16785 0.0317512
9417.2 3.16762 0.0365667
9423.23 3.1678 0.0360109
9429.26 3.17243 0.0367057
9435.29 3.17559 0.0413625
9441.32 3.17776 0.0466233
9447.35 3.17782 0.0526294
9453.38 3.17581 0.0562246
9459.41 3.17635 0.0585521
9465.43 3.17759 0.0648657
9471.46 3.17355 0.0713539
9477.49 3.17038 0.0718515
9483.52 3.17094 0.0732957
9489.55 3.17068 0.0771906
9495.58 3.16963 0.080851
9501.61 3.16893 0.084264
9507.64 3.16873 0.0896967
9513.67 3.16536 0.0960194
9519.69 3.16034 0.0989271
9525.72 3.15571 0.101115
9531.75 3.15305 0.100473
9537.78 3.15444 0.101478
9543.81 3.15406 0.106029
9549.84 3.15266 0.111208
9555.87 3.14886 0.116954
9561.9 3.14282 0.118524
9567.93 3.14107 0.118572
9573.95 3.14068 0.122529
9579.98 3.13893 0.126925
9586.01 3.13573 0.132425
9592.04 3.1301 0.136782
9598.07 3.12574 0.139072
9604.1 3.12247 0.142472
9610.13 3.11736 0.14673
9616.16 3.11095 0.147548
9622.19 3.10895 0.147346
9628.22 3.10698 0.153737
9634.24 3.09857 0.158865
9640.27 3.09255 0.157909
9646.3 3.09095 0.159098
9652.33 3.08681 0.163578
9658.36 3.0805 0.166731
9664.39 3.07451 0.169009
9670.42 3.06847 0.16942
9676.45 3.06562 0.169481
9682.48 3.06236 0.17427
9688.5 3.05585 0.178433
9694.53 3.04999 0.180452
9700.56 3.04597 0.184391
9706.59 3.03788 0.19084
9712.62 3.02527 0.191807
9718.65 3.01797 0.189707
9724.68 3.01287 0.191069
9730.71 3.00575 0.193016
9736.74 2.99811 0.194439
9742.77 2.98987 0.195665
9748.79 2.98147 0.196343
9754.82 2.97221 0.196009
9760.85 2.96425 0.194542
9766.88 2.95714 0.192965
9772.91 2.95165 0.191336
9778.94 2.94664 0.19438
9784.97 2.93625 0.197506
9791 2.92619 0.195814
9797.03 2.91773 0.194157
9803.05 2.91023 0.192581
9809.08 2.90476 0.194045
9815.11 2.89373 0.198419
9821.14 2.87766 0.196269
9827.17 2.86509 0.191566
9833.2 2.8548 0.181985
9839.23 2.8545 0.173869
9845.26 2.85089 0.177708
9851.29 2.84125 0.180686
9857.32 2.82983 0.182011
9863.34 2.81531 0.181457
9869.37 2.79899 0.179365
9875.4 2.77986 0.162428
9881.43 2.78258 0.140738
9887.46 2.79075 0.147158
9893.49 2.78545 0.154482
9899.52 2.77491 0.161279
9905.55 2.75847 0.166765
9911.58 2.73733 0.170121
9917.6 2.70518 0.154913
9923.63 2.70055 0.126721
9929.66 2.71231 0.132761
9935.69 2.69042 0.147436
9941.72 2.66617 0.128685
9947.75 2.6621 0.113637
9953.78 2.65335 0.112388
9959.81 2.63404 0.102669
9965.84 2.63256 0.0812271
9971.86 2.65325 0.0942492
9977.89 2.62842 0.127763
9983.92 2.57934 0.112508
9989.95 2.5667 0.0886449
9995.98 2.55558 0.0880989
10002 2.53203 0.0849269
10008 2.50976 0.0738919
10014.1 2.48656 0.0588883
10020.1 2.47244 0.0391901
10026.1 2.46778 0.0320996
10032.2 2.45237 0.0313364
10038.2 2.43188 0.0315965
10044.2 2.40595 0.0319963
10050.2 2.37461 0.0323009
10056.3 2.33842 0.035674
10062.3 2.27602 0.0465933
10068.3 2.15296 -0.0182988
10074.4 2.16316 -0.159972
10080.4 2.28755 -0.0978505
10086.4 2.17316 0.0497251
10092.4 1.96799 -0.0552184
10098.5 1.89394 -0.182903
10104.5 1.8607 -0.299371
10110.5 1.89022 -0.373842
10116.6 1.82606 -0.36219
10122.6 1.61875 -0.483485
10128.6 1.52795 -0.720081
10134.6 1.49555 -1.1163
10140.7 1.8524 -1.56766
10146.7 2.312 -1.35877
10152.7 2.33496 -1.1558
10158.8 2.34379 -1.16429
10164.8 2.3774 -1.1987
10170.8 2.54554 -1.2779
10176.8 2.9795 -0.834731
10182.9 2.46353 -0.00428813
10188.9 1.23522 -0.565937
10194.9 1.01589 -1.51565
10201 1.37162 -2.57265
10207 3.12609 -3.10773
10213 3.62998 -1.51748
10219.1 1.91251 -1.25179
10225.1 2.09096 -2.93015
10231.1 4.12825 -2.66829
10237.1 4.15395 -1.1814
10243.2 3.18128 -1.22553
10249.2 3.12682 -1.59692
10255.2 3.29211 -1.72374
10261.3 3.79822 -1.61314
10267.3 3.50129 -0.734841
10273.3 1.5105 -1.42788
10279.3 2.1867 -4.089
10285.4 5.43299 -3.9526
10291.4 6.53018 -2.32106
10297.4 6.73342 -0.550268
10303.5 5.62661 1.12944
10309.5 4.46016 1.22825
10315.5 3.47744 1.1776
10321.5 2.89662 0.732784
10327.6 2.67438 0.502912
10333.6 2.06802 0.503412
10339.6 0.98697 -0.558484
10345.7 1.07286 -2.09675
10351.7 2.04051 -3.65405
10357.7 5.52268 -4.62901
10363.7 6.90863 -0.669562
10369.8 3.27789 1.32231
10375.8 2.15679 -0.991382
10381.8 3.58362 -1.98235
10387.9 4.2575 -1.75913
10393.9 4.77177 -1.20035
10399.9 4.75734 -0.516916
10405.9 4.47009 -0.134256
10412 4.03942 0.178019
10418 3.63868 0.193857
10424 3.16215 0.0692694
10430.1 3.02003 -0.31341
10436.1 3.28722 -0.102669
10442.1 2.40982 0.574117
10448.2 0.633983 -1.05621
10454.2 1.19906 -3.38404
10460.2 2.90325 -4.56484
10466.2 6.64489 -4.72714
10472.3 7.4263 -0.48066
10478.3 2.66373 0.469749
10484.3 2.73971 -3.7117
10490.4 7.68086 -3.16657
10496.4 7.92456 0.544965
10502.4 5.6593 1.77321
10508.4 3.11096 2.3472
10514.5 1.86616 -1.1211
10520.5 5.70276 -3.05737
10526.5 6.82566 0.373367
10532.6 3.69608 1.51622
10538.6 3.07877 -0.376066
10544.6 4.34907 -0.680203
10550.6 4.28445 -0.0814769
10556.7 3.83681 -0.859347
10562.7 5.55488 -1.69202
10568.7 6.21215 0.994896
10574.8 2.85441 2.19689
10580.8 2.10059 -0.810267
10586.8 5.02599 -1.41434
10592.8 5.08428 0.707514
10598.9 2.95667 0.229032
10604.9 3.34044 -1.49422
10610.9 4.69779 -1.12329
10617 4.76552 -0.538803
10623 4.79453 -0.560148
10629 5.18303 -0.411186
10635 5.21508 0.136098
10641.1 4.75823 0.293478
10647.1 4.7756 0.0720938
10653.1 5.11743 0.375204
10659.2 4.84441 0.887388
10665.2 4.42907 0.575404
10671.2 4.87451 0.330533
10677.3 5.01908 0.992804
10683.3 4.48494 1.43745
10689.3 4.05854 1.45628
10695.3 3.58651 1.32692
10701.4 3.23875 1.07432
