W E1 E2
5414.05 3.13615 -0.00495973
5420.08 3.13697 -0.00490109
5426.11 3.1373 -0.00423352
5432.14 3.13677 -0.00400658
5438.17 3.13674 -0.00448269
5444.2 3.13708 -0.0047096
5450.22 3.13723 -0.00476548
5456.25 3.13727 -0.00498573
5462.28 3.13739 -0.00524728
5468.31 3.13755 -0.00555676
5474.34 3.13767 -0.00593471
5480.37 3.1381 -0.0065609
5486.4 3.13914 -0.00672704
5492.43 3.13956 -0.00626807
5498.46 3.13947 -0.00618156
5504.48 3.1396 -0.00631222
5510.51 3.13974 -0.00634385
5516.54 3.13951 -0.00639958
5522.57 3.13959 -0.00732539
5528.6 3.14073 -0.00788353
5534.63 3.14129 -0.00736674
5540.66 3.14109 -0.00723304
5546.69 3.14116 -0.00754438
5552.72 3.14132 -0.0080843
5558.74 3.14211 -0.00873665
5564.77 3.14311 -0.00807387
5570.8 3.1425 -0.00740379
5576.83 3.14234 -0.00860178
5582.86 3.1437 -0.00929529
5588.89 3.14448 -0.00877463
5594.92 3.1447 -0.00841235
5600.95 3.14483 -0.00820764
5606.98 3.14479 -0.00846477
5613 3.14542 -0.00891146
5619.03 3.14623 -0.008239
5625.06 3.14599 -0.00756519
5631.09 3.14566 -0.00759698
5637.12 3.14504 -0.00799554
5643.15 3.14525 -0.00913141
5649.18 3.14636 -0.00969352
5655.21 3.14721 -0.0097667
5661.24 3.14809 -0.00933608
5667.26 3.14832 -0.00873542
5673.29 3.14828 -0.0086053
5679.32 3.14804 -0.00863719
5685.35 3.14834 -0.00938756
5691.38 3.1497 -0.00952788
5697.41 3.15019 -0.00863322
5703.44 3.14987 -0.00833999
5709.47 3.15008 -0.00848484
5715.5 3.15051 -0.00807579
5721.52 3.15015 -0.00751621
5727.55 3.14975 -0.00811899
5733.58 3.15004 -0.00866812
5739.61 3.15047 -0.00897746
5745.64 3.15116 -0.00908304
5751.67 3.15161 -0.0088948
5757.7 3.15192 -0.00869159
5763.73 3.15208 -0.0084791
5769.76 3.15211 -0.00852086
5775.78 3.15224 -0.00862364
5781.81 3.15254 -0.00893586
5787.84 3.15332 -0.00906358
5793.87 3.15379 -0.00860846
5799.9 3.15386 -0.00829336
5805.93 3.15395 -0.00815069
5811.96 3.15398 -0.00824743
5817.99 3.15445 -0.00846976
5824.02 3.15504 -0.00771615
5830.05 3.15419 -0.0069542
5836.07 3.15378 -0.00808897
5842.1 3.1549 -0.00872721
5848.13 3.15533 -0.00808288
5854.16 3.15478 -0.00822295
5860.19 3.1554 -0.00918987
5866.22 3.15706 -0.00843763
5872.25 3.15672 -0.00692937
5878.28 3.15564 -0.00759595
5884.31 3.15596 -0.00843786
5890.33 3.15659 -0.00879292
5896.36 3.1577 -0.00882919
5902.39 3.15833 -0.00818101
5908.42 3.15867 -0.00735398
5914.45 3.15819 -0.00636547
5920.48 3.1569 -0.00716801
5926.51 3.15768 -0.00862223
5932.54 3.159 -0.00780227
5938.57 3.15868 -0.00703873
5944.59 3.15858 -0.00741534
5950.62 3.15909 -0.00756541
5956.65 3.15932 -0.00730644
5962.68 3.15922 -0.00744367
5968.71 3.15977 -0.00788698
5974.74 3.16074 -0.00710808
5980.77 3.16007 -0.00596796
5986.8 3.15932 -0.00730636
5992.83 3.16068 -0.0083137
5998.85 3.16164 -0.00766121
6004.88 3.16198 -0.00713544
6010.91 3.16236 -0.00680373
6016.94 3.16286 -0.00606857
6022.97 3.16254 -0.00506758
6029 3.16168 -0.00534124
6035.03 3.16193 -0.0058988
6041.06 3.16236 -0.00570126
6047.09 3.16271 -0.00541581
6053.11 3.16265 -0.00482925
6059.14 3.16185 -0.00483223
6065.17 3.16189 -0.00560488
6071.2 3.16263 -0.00582185
6077.23 3.16309 -0.00572824
6083.26 3.16351 -0.00544519
6089.29 3.16374 -0.00512891
6095.32 3.16387 -0.00481981
6101.35 3.16388 -0.00454181
6107.37 3.16384 -0.00435024
6113.4 3.16364 -0.00436357
6119.43 3.16377 -0.00460574
6125.46 3.16417 -0.00461488
6131.49 3.16449 -0.00451443
6137.52 3.16483 -0.00424389
6143.55 3.16517 -0.00390727
6149.58 3.16519 -0.00314885
6155.61 3.1644 -0.00274106
6161.63 3.16407 -0.00313859
6167.66 3.1641 -0.00352188
6173.69 3.16444 -0.00389152
6179.72 3.16514 -0.0034803
6185.75 3.16491 -0.00276356
6191.78 3.16432 -0.00301131
6197.81 3.16398 -0.00342722
6203.84 3.16426 -0.00443428
6209.87 3.16588 -0.00471265
6215.89 3.16641 -0.00358893
6221.92 3.16587 -0.00314075
6227.95 3.16578 -0.00324593
6233.98 3.16586 -0.00352204
6240.01 3.1665 -0.00385288
6246.04 3.16713 -0.00299689
6252.07 3.16652 -0.00236234
6258.1 3.16643 -0.00299187
6264.13 3.16744 -0.0030594
6270.15 3.16774 -0.00221247
6276.18 3.16743 -0.00169054
6282.21 3.16711 -0.00139598
6288.24 3.16671 -0.00175906
6294.27 3.16733 -0.00228443
6300.3 3.16779 -0.0012169
6306.33 3.16671 -0.00055145
6312.36 3.16626 -0.00138439
6318.39 3.16665 -0.00200925
6324.41 3.16724 -0.0023459
6330.44 3.16834 -0.0017605
6336.47 3.16822 -0.000626654
6342.5 3.16744 -0.00061831
6348.53 3.16722 -0.00084123
6354.56 3.16731 -0.0012552
6360.59 3.1681 -0.00137985
6366.62 3.16836 -0.000637576
6372.65 3.16793 -0.000257997
6378.67 3.1678 -0.000307697
6384.7 3.16785 -0.000219587
6390.73 3.16777 -6.22669e-05
6396.76 3.16761 -3.94462e-05
6402.79 3.16744 -5.51853e-05
6408.82 3.16738 -0.000286827
6414.85 3.16754 -0.000466555
6420.88 3.16772 -0.000518497
6426.91 3.16797 -0.00048175
6432.93 3.16815 -0.000355108
6438.96 3.16831 -6.18584e-05
6444.99 3.16814 0.000301325
6451.02 3.16784 0.000121397
6457.05 3.16796 -7.51529e-05
6463.08 3.16807 -9.2338e-06
6469.11 3.16808 2.44998e-05
6475.14 3.16816 -7.84444e-06
6481.17 3.16833 8.79317e-05
6487.2 3.1683 0.00029494
6493.22 3.16811 0.000203943
6499.25 3.16824 9.87498e-06
6505.28 3.16844 0.000160496
6511.31 3.16837 0.000284191
6517.34 3.16839 0.000170079
6523.37 3.16865 0.000194643
6529.4 3.16867 0.00045921
6535.43 3.16841 0.000461107
6541.46 3.16844 0.000268012
6547.48 3.16862 0.000258528
6553.51 3.16871 0.000300329
6559.54 3.16878 0.000377233
6565.57 3.16878 0.000441129
6571.6 3.16879 0.00045051
6577.63 3.1688 0.000452871
6583.66 3.16881 0.00044491
6589.69 3.16882 0.000399226
6595.72 3.16887 0.000329685
6601.74 3.16897 0.000237473
6607.77 3.16922 0.000149282
6613.8 3.16942 0.000372282
6619.83 3.16939 0.000554635
6625.86 3.16935 0.000605251
6631.89 3.16925 0.000553561
6637.92 3.16936 0.000373514
6643.95 3.16968 0.00050622
6649.98 3.16963 0.000806402
6656 3.16941 0.00065649
6662.03 3.16959 0.000458314
6668.06 3.16974 0.000618522
6674.09 3.16965 0.000703887
6680.12 3.16966 0.000591397
6686.15 3.16978 0.000521171
6692.18 3.16991 0.000496331
6698.21 3.17007 0.000546921
6704.24 3.17017 0.000631412
6710.26 3.17022 0.000729053
6716.29 3.17014 0.000798393
6722.32 3.1702 0.000614749
6728.35 3.17062 0.000627412
6734.38 3.17068 0.00107072
6740.41 3.17028 0.00115752
6746.44 3.17022 0.00091635
6752.47 3.17036 0.000791623
6758.5 3.17052 0.000710275
6764.52 3.17072 0.000737852
6770.55 3.17095 0.000804376
6776.58 3.17107 0.00105831
6782.61 3.17102 0.00128034
6788.64 3.17088 0.00144361
6794.67 3.17052 0.00126133
6800.7 3.17071 0.000806999
6806.73 3.17127 0.00105134
6812.76 3.17115 0.00150763
6818.78 3.1709 0.0012976
6824.81 3.17106 0.00112379
6830.84 3.17119 0.00118858
6836.87 3.17127 0.00124813
6842.9 3.17133 0.00129947
6848.93 3.17139 0.0013868
6854.96 3.17136 0.0014983
6860.99 3.17126 0.00138933
6867.02 3.17143 0.00123147
6873.04 3.17162 0.00137807
6879.07 3.17168 0.00152591
6885.1 3.17164 0.00167808
6891.13 3.17142 0.0016711
6897.16 3.17144 0.00145237
6903.19 3.17166 0.00138875
6909.22 3.17183 0.00141359
6915.25 3.17199 0.00163003
6921.28 3.17186 0.00186471
6927.3 3.17174 0.0017908
6933.33 3.1717 0.00170376
6939.36 3.17175 0.00157936
6945.39 3.17194 0.00156362
6951.42 3.17197 0.00167155
6957.45 3.17187 0.00155069
6963.48 3.17207 0.00131993
6969.51 3.17241 0.00149169
6975.54 3.17244 0.00170052
6981.56 3.17246 0.00174772
6987.59 3.17251 0.00180478
6993.62 3.17255 0.00188503
6999.65 3.17255 0.00195503
7005.68 3.17254 0.00201507
7011.71 3.1725 0.00200868
7017.74 3.1725 0.0019757
7023.77 3.17253 0.0018853
7029.8 3.17268 0.00180317
7035.82 3.17286 0.00180929
7041.85 3.17316 0.00193637
7047.88 3.17319 0.00230107
7053.91 3.17286 0.00232875
7059.94 3.17297 0.00207514
7065.97 3.17336 0.00233702
7072 3.17323 0.00276817
7078.03 3.17295 0.00270875
7084.06 3.1729 0.00264393
7090.08 3.17286 0.00265202
7096.11 3.17274 0.00259432
7102.14 3.17273 0.00242744
7108.17 3.17284 0.00228776
7114.2 3.17302 0.00216749
7120.23 3.17329 0.00226769
7126.26 3.17338 0.00242597
7132.29 3.17343 0.00253641
7138.32 3.17351 0.00267423
7144.34 3.17346 0.00291708
7150.37 3.17315 0.00299147
7156.4 3.17303 0.00282806
7162.43 3.17301 0.00263969
7168.46 3.17316 0.00243617
7174.49 3.17342 0.0025392
7180.52 3.17338 0.00269353
7186.55 3.17337 0.00255716
7192.58 3.17358 0.00247845
7198.61 3.17375 0.00257684
7204.63 3.17395 0.0028076
7210.66 3.17381 0.00319797
7216.69 3.1733 0.00303277
7222.72 3.17338 0.0025827
7228.75 3.17373 0.00257644
7234.78 3.17387 0.00263382
7240.81 3.17404 0.00265041
7246.84 3.17439 0.00281182
7252.87 3.17438 0.00333792
7258.89 3.1738 0.00341481
7264.92 3.17375 0.00302786
7270.95 3.17406 0.00297043
7276.98 3.17418 0.00305441
7283.01 3.17426 0.00311767
7289.04 3.1744 0.0031952
7295.07 3.17448 0.00339856
7301.1 3.17447 0.00359818
7307.13 3.17438 0.00378991
7313.15 3.17417 0.00386637
7319.18 3.17406 0.00384086
7325.21 3.17397 0.00380866
7331.24 3.17384 0.00377408
7337.27 3.17379 0.00345778
7343.3 3.17419 0.00321835
7349.33 3.17446 0.00348995
7355.36 3.17453 0.00378531
7361.39 3.17438 0.00412262
7367.41 3.17388 0.00402142
7373.44 3.17395 0.00358846
7379.47 3.17436 0.00377702
7385.5 3.17415 0.00414393
7391.53 3.1739 0.00379263
7397.56 3.17422 0.00354197
7403.59 3.1744 0.00376015
7409.62 3.17436 0.00390946
7415.65 3.17434 0.00395558
7421.67 3.17433 0.0039883
7427.7 3.17434 0.00401239
7433.73 3.17436 0.00413279
7439.76 3.17418 0.00426629
7445.79 3.17406 0.00403809
7451.82 3.17431 0.00391912
7457.85 3.17434 0.00416349
7463.88 3.174 0.00414105
7469.91 3.17404 0.00377752
7475.93 3.17443 0.00373115
7481.96 3.17464 0.00385813
7487.99 3.17477 0.00418933
7494.02 3.17448 0.00451673
7500.05 3.1743 0.00426061
7506.08 3.17462 0.00417967
7512.11 3.17463 0.00457284
7518.14 3.17421 0.00472467
7524.17 3.17393 0.00461247
7530.19 3.17362 0.00416956
7536.22 3.17386 0.00357476
7542.25 3.17441 0.00349491
7548.28 3.17503 0.00355354
7554.31 3.17526 0.00429753
7560.34 3.1747 0.00475475
7566.37 3.17441 0.0045691
7572.4 3.17427 0.0042764
7578.43 3.17453 0.00388337
7584.45 3.17516 0.00420313
7590.48 3.17504 0.00479472
7596.51 3.17469 0.00467434
7602.54 3.17486 0.00456932
7608.57 3.17488 0.00488156
7614.6 3.17449 0.00498813
7620.63 3.17444 0.0047079
7626.66 3.17476 0.00482349
7632.69 3.17451 0.00525663
7638.71 3.17387 0.00481078
7644.74 3.17424 0.00409129
7650.77 3.17475 0.00458427
7656.8 3.17421 0.00488617
7662.83 3.17419 0.00413485
7668.86 3.17531 0.00406151
7674.89 3.17544 0.00506753
7680.92 3.17462 0.00527885
7686.95 3.17447 0.00494592
7692.97 3.17461 0.00489521
7699 3.17465 0.00491484
7705.03 3.17469 0.00496972
7711.06 3.17475 0.00505915
7717.09 3.17467 0.00527348
7723.12 3.17431 0.0052736
7729.15 3.17428 0.00498322
7735.18 3.17455 0.00507817
7741.21 3.17433 0.00539732
7747.23 3.17386 0.00501307
7753.26 3.17399 0.00450797
7759.29 3.17433 0.00426665
7765.32 3.17505 0.0042598
7771.35 3.17527 0.00493662
7777.38 3.17484 0.00526878
7783.41 3.17469 0.00520138
7789.44 3.17469 0.00518935
7795.47 3.17471 0.00520448
7801.49 3.17473 0.00539477
7807.52 3.17448 0.00558146
7813.55 3.17426 0.00547375
7819.58 3.17409 0.00532994
7825.61 3.17407 0.00509946
7831.64 3.17421 0.00498354
7837.67 3.17426 0.00498137
7843.7 3.17426 0.00497811
7849.73 3.17418 0.00497441
7855.76 3.17411 0.00464431
7861.78 3.17452 0.00435683
7867.81 3.17482 0.00457403
7873.84 3.17493 0.00478083
7879.87 3.17494 0.00496675
7885.9 3.17484 0.0050577
7891.93 3.17483 0.00506789
7897.96 3.17484 0.00517278
7903.99 3.17467 0.00530954
7910.02 3.1745 0.00499531
7916.04 3.1749 0.00478693
7922.07 3.175 0.00522598
7928.1 3.17441 0.00528215
7934.13 3.17436 0.00469018
7940.16 3.17482 0.00432623
7946.19 3.17544 0.00412803
7952.22 3.17629 0.00498153
7958.25 3.17573 0.00611997
7964.28 3.17509 0.00546265
7970.3 3.17591 0.00514313
7976.33 3.17608 0.00619453
7982.36 3.17512 0.00673551
7988.39 3.1745 0.00654204
7994.42 3.17389 0.00583788
8000.45 3.17427 0.00481772
8006.48 3.17526 0.00511409
8012.51 3.17524 0.00566982
8018.54 3.17507 0.00567298
8024.56 3.175 0.00565462
8030.59 3.175 0.00556847
8036.62 3.17507 0.0054617
8042.65 3.1753 0.0053296
8048.68 3.17578 0.00565243
8054.71 3.1757 0.0062134
8060.74 3.17534 0.00630537
8066.77 3.17516 0.00631966
8072.8 3.17502 0.00628282
8078.82 3.1748 0.00615199
8084.85 3.1749 0.00577896
8090.88 3.17553 0.00589092
8096.91 3.17548 0.00651308
8102.94 3.17489 0.00658052
8108.97 3.1746 0.00640461
8115 3.17444 0.00586085
8121.03 3.17496 0.00536767
8127.06 3.17539 0.00560005
8133.08 3.17555 0.00581285
8139.11 3.17567 0.00598371
8145.14 3.17583 0.0063255
8151.17 3.17554 0.00682131
8157.2 3.17482 0.0064924
8163.23 3.17487 0.00586419
8169.26 3.1753 0.00546549
8175.29 3.17638 0.00530192
8181.32 3.17685 0.00639792
8187.34 3.17626 0.00712284
8193.37 3.1759 0.00717917
8199.4 3.17558 0.00706276
8205.43 3.17556 0.00681317
8211.46 3.17574 0.00681224
8217.49 3.17572 0.00688459
8223.52 3.17574 0.00667713
8229.55 3.17615 0.00655266
8235.58 3.17645 0.00681152
8241.6 3.17668 0.00714154
8247.63 3.17669 0.00758029
8253.66 3.17645 0.00775079
8259.69 3.17651 0.00774493
8265.72 3.17672 0.00810738
8271.75 3.1766 0.0085531
8277.78 3.17633 0.00886558
8283.81 3.1758 0.00904285
8289.84 3.17553 0.00875842
8295.86 3.17555 0.00851378
8301.89 3.17578 0.00832099
8307.92 3.17634 0.00880209
8313.95 3.17593 0.00965903
8319.98 3.17508 0.00908842
8326.01 3.17593 0.00839412
8332.04 3.17628 0.00981341
8338.07 3.17457 0.0105166
8344.1 3.17395 0.00923529
8350.12 3.17466 0.00855415
8356.15 3.17505 0.00854194
8362.18 3.17542 0.00876403
8368.21 3.1755 0.00909606
8374.24 3.17544 0.00929374
8380.27 3.17538 0.00947993
8386.3 3.17521 0.0097169
8392.33 3.17461 0.00966449
8398.36 3.17466 0.00894902
8404.38 3.17559 0.00889263
8410.41 3.1759 0.00946552
8416.44 3.17592 0.0101481
8422.47 3.17536 0.0108735
8428.5 3.17457 0.0105098
8434.53 3.17455 0.0101233
8440.56 3.1745 0.0101413
8446.59 3.17421 0.0100219
8452.62 3.17412 0.00963839
8458.64 3.17416 0.00909393
8464.67 3.1748 0.00841785
8470.7 3.17599 0.00902875
8476.73 3.17577 0.0100506
8482.76 3.1753 0.00948885
8488.79 3.17607 0.00907237
8494.82 3.17659 0.00961674
8500.85 3.17661 0.00990484
8506.88 3.17717 0.00977683
8512.9 3.17861 0.0110982
8518.93 3.17778 0.0134314
8524.96 3.17548 0.0128373
8530.99 3.17557 0.0115015
8537.02 3.17628 0.0114621
8543.05 3.17738 0.0117839
8549.08 3.17739 0.013447
8555.11 3.17549 0.0138738
8561.14 3.17527 0.0125918
8567.17 3.17646 0.0125585
8573.19 3.17671 0.0132663
8579.22 3.17657 0.0137458
8585.25 3.17622 0.0141504
8591.28 3.17608 0.0138912
8597.31 3.17672 0.0138937
8603.34 3.17696 0.0146781
8609.37 3.17673 0.0152646
8615.4 3.17664 0.0156176
8621.43 3.17666 0.0162416
8627.45 3.17617 0.0170015
8633.48 3.17547 0.0168239
8639.51 3.17581 0.0166057
8645.54 3.17598 0.0174527
8651.57 3.17555 0.0181866
8657.6 3.17511 0.0186426
8663.63 3.17468 0.01933
8669.66 3.1733 0.0202515
8675.69 3.17081 0.0182416
8681.71 3.17243 0.0150044
8687.74 3.17553 0.0170519
8693.77 3.17504 0.0193864
8699.8 3.17409 0.0201189
8705.83 3.17273 0.0204261
8711.86 3.17205 0.0198623
8717.89 3.17185 0.0191872
8723.92 3.17254 0.0184159
8729.95 3.1741 0.0199312
8735.97 3.17279 0.0222352
8742 3.17089 0.0208709
8748.03 3.17197 0.0197646
8754.06 3.17245 0.0210182
8760.09 3.17159 0.0217791
8766.12 3.17124 0.0216889
8772.15 3.17143 0.0221654
8778.18 3.17084 0.0230615
8784.21 3.16973 0.0229596
8790.23 3.16962 0.0225798
8796.26 3.16933 0.0235739
8802.29 3.16675 0.0237529
8808.32 3.1664 0.0205661
8814.35 3.17017 0.0198075
8820.38 3.17086 0.0226105
8826.41 3.16899 0.0234515
8832.44 3.16852 0.0230542
8838.47 3.16866 0.0227999
8844.49 3.16977 0.0226501
8850.52 3.17021 0.0249951
8856.55 3.16804 0.026616
8862.58 3.16674 0.0258965
8868.61 3.1663 0.0251018
8874.64 3.16693 0.0242132
8880.67 3.16905 0.0260873
8886.7 3.16746 0.0294376
8892.73 3.16409 0.0285486
8898.75 3.16385 0.0270977
8904.78 3.16381 0.0274661
8910.81 3.16323 0.0278506
8916.84 3.16215 0.0282774
8922.87 3.15987 0.0271656
8928.9 3.16039 0.024405
8934.93 3.16346 0.0255776
8940.96 3.16217 0.0285139
8946.99 3.1594 0.0266599
8953.01 3.16054 0.024591
8959.04 3.16161 0.0252949
8965.07 3.16193 0.026032
8971.1 3.16189 0.0268419
8977.13 3.16157 0.0276551
8983.16 3.16089 0.0284714
8989.19 3.1598 0.0283881
8995.22 3.15991 0.0279706
9001.25 3.16014 0.0295324
9007.27 3.15819 0.0308905
9013.3 3.15661 0.030253
9019.33 3.15563 0.0295492
9025.36 3.15514 0.0287239
9031.39 3.15521 0.0282478
9037.42 3.15526 0.0280462
9043.45 3.15538 0.0288167
9049.48 3.15364 0.0298812
9055.51 3.15211 0.0272148
9061.53 3.15475 0.0253961
9067.56 3.15582 0.0277745
9073.59 3.15437 0.029408
9079.62 3.15287 0.0298811
9085.65 3.15061 0.028746
9091.68 3.15069 0.0265328
9097.71 3.1522 0.0265207
9103.74 3.1525 0.0270379
9109.77 3.15246 0.0276146
9115.79 3.15224 0.0282716
9121.82 3.15136 0.0292098
9127.85 3.14899 0.0287892
9133.88 3.14896 0.0265646
9139.91 3.15122 0.0272187
9145.94 3.15019 0.0295109
9151.97 3.1476 0.0284536
9158 3.14743 0.0268486
9164.03 3.14761 0.0264344
9170.05 3.14758 0.0259646
9176.08 3.14783 0.025337
9182.11 3.14879 0.0253826
9188.14 3.14875 0.0261926
9194.17 3.1479 0.0261561
9200.2 3.14754 0.0257137
9206.23 3.14761 0.0243703
9212.26 3.15029 0.0233218
9218.29 3.15178 0.0263817
9224.32 3.15066 0.0290731
9230.34 3.14853 0.0309018
9236.37 3.14404 0.0300064
9242.4 3.14318 0.0264612
9248.43 3.14476 0.0249327
9254.46 3.14568 0.0242094
9260.49 3.14679 0.0240037
9266.52 3.14876 0.0242482
9272.55 3.14895 0.0272103
9278.58 3.14524 0.0282909
9284.6 3.14411 0.025684
9290.63 3.14541 0.0248044
9296.66 3.14454 0.0253635
9302.69 3.14226 0.0213701
9308.72 3.14638 0.0158859
9314.75 3.15211 0.0186555
9320.78 3.15342 0.0215316
9326.81 3.15376 0.0232849
9332.84 3.15256 0.0236958
9338.86 3.15404 0.0218837
9344.89 3.15883 0.023754
9350.92 3.15947 0.0282448
9356.95 3.15769 0.0305495
9362.98 3.15551 0.0322799
9369.01 3.15396 0.0302605
9375.04 3.15567 0.0288494
9381.07 3.15688 0.0297667
9387.1 3.15708 0.0301834
9393.12 3.15789 0.0298951
9399.15 3.15918 0.0290254
9405.18 3.16275 0.0278038
9411.21 3.16787 0.0317452
9417.24 3.1676 0.0365266
9423.27 3.16781 0.0359708
9429.3 3.17246 0.0366978
9435.33 3.17561 0.0413546
9441.36 3.17777 0.0466238
9447.38 3.17781 0.05263
9453.41 3.1758 0.0562025
9459.44 3.17637 0.0585302
9465.47 3.17758 0.064872
9471.5 3.1735 0.0713209
9477.53 3.17038 0.0718185
9483.56 3.17095 0.0732835
9489.59 3.17067 0.0771784
9495.62 3.16962 0.080836
9501.64 3.16892 0.084249
9507.67 3.16871 0.0896994
9513.7 3.16533 0.0960222
9519.73 3.16032 0.0989069
9525.76 3.15568 0.101075
9531.79 3.15304 0.100433
9537.82 3.15444 0.101471
9543.85 3.15405 0.106022
9549.88 3.15265 0.111207
9555.9 3.14883 0.116954
9561.93 3.1428 0.118489
9567.96 3.14108 0.118537
9573.99 3.14067 0.122519
9580.02 3.13892 0.126923
9586.05 3.13571 0.132423
9592.08 3.13007 0.136761
9598.11 3.12572 0.139051
9604.14 3.12245 0.142463
9610.16 3.11732 0.146721
9616.19 3.11092 0.147512
9622.22 3.10897 0.147311
9628.25 3.10695 0.153741
9634.28 3.09852 0.158826
9640.31 3.09253 0.157869
9646.34 3.09094 0.159091
9652.37 3.08678 0.163571
9658.4 3.08047 0.166711
9664.42 3.07447 0.168988
9670.45 3.06845 0.169386
9676.48 3.06563 0.169475
9682.51 3.06234 0.174264
9688.54 3.05581 0.178412
9694.57 3.04996 0.18043
9700.6 3.04593 0.184395
9706.63 3.03781 0.190845
9712.66 3.02522 0.191761
9718.68 3.01794 0.189661
9724.71 3.01283 0.191047
9730.74 3.00571 0.192991
9736.77 2.99806 0.194414
9742.8 2.98982 0.195636
9748.83 2.98142 0.196314
9754.86 2.97216 0.195967
9760.89 2.96421 0.1945
9766.92 2.95711 0.192922
9772.94 2.95163 0.191293
9778.97 2.94659 0.194368
9785 2.93618 0.197464
9791.03 2.92614 0.195772
9797.06 2.91769 0.194116
9803.09 2.91019 0.19254
9809.12 2.90472 0.194038
9815.15 2.89365 0.198412
9821.18 2.87759 0.19621
9827.2 2.86501 0.191507
9833.23 2.85476 0.181896
9839.26 2.85451 0.173859
9845.29 2.85085 0.177697
9851.32 2.84119 0.180662
9857.35 2.82976 0.181987
9863.38 2.81523 0.181414
9869.41 2.79887 0.179321
9875.44 2.77981 0.162274
9881.46 2.78274 0.140583
9887.49 2.79074 0.147169
9893.52 2.7854 0.154489
9899.55 2.77483 0.161286
9905.58 2.75837 0.166753
9911.61 2.73718 0.170109
9917.64 2.70509 0.154724
9923.67 2.70062 0.126531
9929.7 2.71227 0.132813
9935.73 2.69004 0.1473
9941.75 2.6661 0.128549
9947.78 2.66208 0.113599
9953.81 2.65328 0.11235
9959.84 2.63397 0.102519
9965.87 2.63263 0.0810769
9971.9 2.65322 0.0944047
9977.93 2.62812 0.127918
9983.96 2.5792 0.112339
9989.99 2.56673 0.0886112
9996.01 2.55548 0.0880653
10002 2.5319 0.0848353
10008.1 2.50964 0.0738005
10014.1 2.48645 0.0587493
10020.1 2.4724 0.0390512
10026.2 2.46772 0.0320651
10032.2 2.45228 0.0313019
10038.2 2.43175 0.0315685
10044.2 2.40579 0.0319678
10050.3 2.37442 0.0322725
10056.3 2.33818 0.0357037
10062.3 2.27554 0.0466229
10068.4 2.15264 -0.0191013
10074.4 2.1637 -0.160774
10080.4 2.2875 -0.0970775
10086.4 2.17155 0.0504971
10092.5 1.9674 -0.0559493
10098.5 1.89368 -0.183564
10104.5 1.86063 -0.300031
10110.6 1.8902 -0.373808
10116.6 1.82535 -0.362157
10122.6 1.61807 -0.48479
10128.6 1.52745 -0.721384
10134.7 1.49631 -1.11876
10140.7 1.85711 -1.57012
10146.7 2.31304 -1.3575
10152.8 2.33463 -1.15587
10158.8 2.34397 -1.16437
10164.8 2.37783 -1.19916
10170.9 2.54719 -1.27836
10176.9 2.97929 -0.830331
10182.9 2.45705 0.000106441
10188.9 1.23254 -0.571018
10195 1.01549 -1.52073
10201 1.37562 -2.57829
10207 3.13526 -3.09933
10213.1 3.62754 -1.50909
10219.1 1.90789 -1.26069
10225.1 2.09759 -2.93904
10231.1 4.13265 -2.66047
10237.2 4.14875 -1.1736
10243.2 3.17961 -1.22755
10249.2 3.12823 -1.59762
10255.3 3.29323 -1.72443
10261.3 3.7999 -1.60856
10267.3 3.4963 -0.730273
10273.3 1.50677 -1.44182
10279.4 2.19839 -4.10292
10285.4 5.44203 -3.94412
10291.4 6.53355 -2.31259
10297.5 6.73192 -0.540969
10303.5 5.61601 1.12992
10309.5 4.45551 1.22873
10315.5 3.47316 1.17527
10321.6 2.89462 0.730455
10327.6 2.67244 0.502887
10333.6 2.06299 0.503387
10339.7 0.985222 -0.566439
10345.7 1.07535 -2.1047
10351.7 2.04862 -3.66209
10357.7 5.54688 -4.60871
10363.8 6.90468 -0.649291
10369.8 3.26293 1.31044
10375.8 2.15808 -1.00324
10381.9 3.5883 -1.98123
10387.9 4.26058 -1.75802
10393.9 4.77282 -1.1969
10400 4.7556 -0.513467
10406 4.46867 -0.132442
10412 4.03684 0.178072
10418 3.63675 0.19391
10424.1 3.16044 0.0673061
10430.1 3.02044 -0.31537
10436.1 3.28588 -0.09928
10442.2 2.40047 0.577501
10448.2 0.632238 -1.06796
10454.2 1.21 -3.39577
10460.2 2.9131 -4.57065
10466.3 6.66305 -4.70588
10472.3 7.41866 -0.459426
10478.3 2.65037 0.448815
10484.4 2.75375 -3.73261
10490.4 7.6912 -3.14809
10496.4 7.91563 0.563422
10502.4 5.65107 1.77633
10508.5 3.08113 2.32995
10514.5 1.87026 -1.13833
10520.5 5.72158 -3.0404
10526.6 6.8213 0.390312
10532.6 3.68665 1.50685
10538.6 3.08148 -0.385427
10544.6 4.35128 -0.677279
10550.7 4.28051 -0.0785572
10556.7 3.83892 -0.864432
10562.7 5.57227 -1.67886
10568.8 6.20747 1.00804
10574.8 2.84026 2.18215
10580.8 2.10545 -0.824988
10586.8 5.03311 -1.40401
10592.9 5.07736 0.717829
10598.9 2.95373 0.22062
10604.9 3.34938 -1.50262
10611 4.70025 -1.12018
10617 4.76416 -0.538932
10623 4.7954 -0.560276
10629 5.18437 -0.408566
10635.1 5.21411 0.138714
10641.1 4.75724 0.292385
10647.1 4.77694 0.071003
10653.2 5.11746 0.377641
10659.2 4.84046 0.889821
10665.2 4.42904 0.573553
