200.58082	0.97228
202.50948	0.97243
204.43814	0.9731
206.3668	0.97424
208.29546	0.97516
210.22413	0.97528
212.15279	0.97499
214.08145	0.97469
216.01011	0.97408
217.93877	0.97314
219.86743	0.97284
221.7961	0.97374
223.72476	0.97494
225.65342	0.97554
227.58208	0.97533
229.51074	0.97488
231.4394	0.97504
233.36807	0.97568
235.29673	0.97609
237.22539	0.97612
239.15405	0.97648
241.08271	0.97718
243.01137	0.97725
244.94004	0.97667
246.8687	0.97642
248.79736	0.97678
250.72602	0.97707
252.65468	0.97704
254.58334	0.97719
256.51201	0.97776
258.44067	0.97859
260.36933	0.97974
262.29799	0.9808
264.22665	0.98058
266.15532	0.97948
268.08398	0.97921
270.01264	0.97984
271.9413	0.98072
273.86996	0.9816
275.79862	0.98181
277.72729	0.98131
279.65595	0.9811
281.58461	0.98167
283.51327	0.98253
285.44193	0.98279
287.37059	0.98249
289.29926	0.98251
291.22792	0.98265
293.15658	0.98243
295.08524	0.98246
297.0139	0.98294
298.94256	0.98331
300.87123	0.98377
302.79989	0.9846
304.72855	0.98524
306.65721	0.98536
308.58587	0.98534
310.51453	0.98542
312.4432	0.98568
314.37186	0.9864
316.30052	0.98704
318.22918	0.98685
320.15784	0.98636
322.0865	0.98644
324.01517	0.9867
325.94383	0.98662
327.87249	0.98667
329.80115	0.98708
331.72981	0.98736
333.65847	0.98731
335.58714	0.98722
337.5158	0.98733
339.44446	0.98742
341.37312	0.98753
343.30178	0.98811
345.23045	0.989
347.15911	0.98959
349.08777	0.98978
351.01643	0.98983
352.94509	0.98986
354.87375	0.98974
356.80242	0.98965
358.73108	0.98993
360.65974	0.99051
362.5884	0.99091
364.51706	0.99077
366.44572	0.99044
368.37439	0.99037
370.30305	0.99043
372.23171	0.99053
374.16037	0.9906
376.08903	0.99067
378.01769	0.99094
379.94636	0.99126
381.87502	0.99147
383.80368	0.99158
385.73234	0.99162
387.661	0.9917
389.58966	0.99158
391.51833	0.99129
393.44699	0.99143
395.37565	0.99187
397.30431	0.99219
399.23297	0.99243
401.16163	0.99252
403.0903	0.99246
405.01896	0.99253
406.94762	0.99292
408.87628	0.99342
410.80494	0.99375
412.7336	0.99376
414.66227	0.99348
416.59093	0.9934
418.51959	0.9937
420.44825	0.99385
422.37691	0.99389
424.30557	0.99436
426.23424	0.99483
428.1629	0.99468
430.09156	0.99426
432.02022	0.99392
433.94888	0.9938
435.87755	0.99383
437.80621	0.99347
439.73487	0.99322
441.66353	0.99413
443.59219	0.99544
445.52085	0.99608
447.44952	0.99627
449.37818	0.99616
451.30684	0.99566
453.2355	0.99524
455.16416	0.99559
457.09282	0.99596
459.02149	0.99511
460.95015	0.99389
462.87881	0.99331
464.80747	0.99294
466.73613	0.99281
468.66479	0.99314
470.59346	0.99361
472.52212	0.99404
474.45078	0.9943
476.37944	0.99406
478.3081	0.99352
480.23676	0.99323
482.16543	0.99297
484.09409	0.99278
486.02275	0.99306
487.95141	0.99348
489.88007	0.99376
491.80873	0.9938
493.7374	0.99352
495.66606	0.99356
497.59472	0.99404
499.52338	0.99414
501.45204	0.99384
503.3807	0.99372
505.30937	0.99383
507.23803	0.99392
509.16669	0.99388
511.09535	0.99385
513.02401	0.99408
514.95267	0.99448
516.88134	0.99459
518.81	0.99419
520.73866	0.99365
522.66732	0.99345
524.59598	0.99363
526.52465	0.99391
528.45331	0.99395
530.38197	0.99368
532.31063	0.99344
534.23929	0.9935
536.16795	0.99363
538.09662	0.99367
540.02528	0.99375
541.95394	0.99366
543.8826	0.99336
545.81126	0.99319
547.73992	0.99344
549.66859	0.99405
551.59725	0.99471
553.52591	0.9954
555.45457	0.99563
557.38323	0.99497
559.31189	0.99429
561.24056	0.99399
563.16922	0.99349
565.09788	0.99316
567.02654	0.99351
568.9552	0.99409
570.88386	0.99461
572.81253	0.99489
574.74119	0.99462
576.66985	0.99424
578.59851	0.9942
580.52717	0.99431
582.45583	0.99474
584.3845	0.99555
586.31316	0.99584
588.24182	0.99545
590.17048	0.99513
592.09914	0.99508
594.0278	0.99562
595.95647	0.99678
597.88513	0.99782
599.81379	0.99752
601.74245	0.9947
603.67111	0.99184
605.59978	0.99245
607.52844	0.9954
609.4571	1.0041
611.38576	1.0135
613.31442	1.00955
615.24308	1.00055
617.17175	0.99912
619.10041	1.00452
621.02907	1.00724
622.95773	1.00289
624.88639	0.99786
626.81505	0.99617
628.74372	0.99611
630.67238	0.99614
632.60104	0.99602
634.5297	0.99602
636.45836	0.99626
638.38702	0.99644
640.31569	0.99636
642.24435	0.99623
644.17301	0.99623
646.10167	0.99633
648.03033	0.9964
649.95899	0.99642
651.88766	0.99643
653.81632	0.99641
655.74498	0.99641
657.67364	0.99642
659.6023	0.99642
661.53096	0.99641
663.45963	0.99639
665.38829	0.9964
667.31695	0.99635
669.24561	0.99623
671.17427	0.99618
673.10293	0.99633
675.0316	0.99653
676.96026	0.9966
678.88892	0.99653
680.81758	0.99636
682.74624	0.99626
684.6749	0.99636
686.60357	0.99654
688.53223	0.99672
690.46089	0.99677
692.38955	0.99665
694.31821	0.9965
696.24688	0.99644
698.17554	0.99653
700.1042	0.99671
702.03286	0.99683
703.96152	0.99684
705.89018	0.99679
707.81885	0.99674
709.74751	0.99679
711.67617	0.99694
713.60483	0.99708
715.53349	0.99707
717.46215	0.99696
719.39082	0.99698
721.31948	0.99722
723.24814	0.99745
725.1768	0.99742
727.10546	0.99731
729.03412	0.99725
730.96279	0.99708
732.89145	0.99698
734.82011	0.99722
736.74877	0.99757
738.67743	0.9976
740.60609	0.99721
742.53476	0.99688
744.46342	0.9969
746.39208	0.99698
748.32074	0.99693
750.2494	0.99676
752.17806	0.99653
754.10673	0.99648
756.03539	0.99671
757.96405	0.99689
759.89271	0.99694
761.82137	0.99695
763.75003	0.99694
765.6787	0.997
767.60736	0.99714
769.53602	0.99715
771.46468	0.99684
773.39334	0.99649
775.32201	0.99651
777.25067	0.99666
779.17933	0.99664
781.10799	0.99664
783.03665	0.99687
784.96531	0.99712
786.89398	0.99691
788.82264	0.99638
790.7513	0.9962
792.67996	0.99648
794.60862	0.99672
796.53728	0.99668
798.46595	0.99656
800.39461	0.99658
802.32327	0.99667
804.25193	0.99662
806.18059	0.99652
808.10925	0.99652
810.03792	0.99649
811.96658	0.9964
813.89524	0.99634
815.8239	0.99641
817.75256	0.99648
819.68122	0.99643
821.60989	0.99643
823.53855	0.99643
825.46721	0.99638
827.39587	0.99648
829.32453	0.99665
831.25319	0.9966
833.18186	0.99645
835.11052	0.99643
837.03918	0.9965
838.96784	0.99663
840.8965	0.99676
842.82516	0.99676
844.75383	0.99667
846.68249	0.99666
848.61115	0.99677
850.53981	0.99688
852.46847	0.9969
854.39713	0.9968
856.3258	0.99666
858.25446	0.99665
860.18312	0.99679
862.11178	0.99688
864.04044	0.99684
865.96911	0.99678
867.89777	0.99675
869.82643	0.99673
871.75509	0.99672
873.68375	0.99685
875.61241	0.99725
877.54108	0.99766
879.46974	0.9977
881.3984	0.99735
883.32706	0.99692
885.25572	0.99668
887.18438	0.99679
889.11305	0.99699
891.04171	0.99697
892.97037	0.99704
894.89903	0.9973
896.82769	0.99745
898.75635	0.99737
900.68502	0.99715
902.61368	0.99699
904.54234	0.99698
906.471	0.99698
908.39966	0.99703
910.32832	0.99706
912.25699	0.99696
914.18565	0.9969
916.11431	0.99691
918.04297	0.99696
919.97163	0.99713
921.90029	0.99731
923.82896	0.99731
925.75762	0.99721
927.68628	0.99714
929.61494	0.99708
931.5436	0.99697
933.47226	0.99688
935.40093	0.99686
937.32959	0.99691
939.25825	0.997
941.18691	0.99708
943.11557	0.99715
945.04423	0.99716
946.9729	0.99712
948.90156	0.99715
950.83022	0.99723
952.75888	0.99718
954.68754	0.99714
956.61621	0.99725
958.54487	0.99741
960.47353	0.9975
962.40219	0.99743
964.33085	0.99726
966.25951	0.99726
968.18818	0.99749
970.11684	0.99763
972.0455	0.99762
973.97416	0.99762
975.90282	0.99754
977.83148	0.99743
979.76015	0.9975
981.68881	0.99767
983.61747	0.9978
985.54613	0.9979
987.47479	0.99795
989.40345	0.99789
991.33212	0.99776
993.26078	0.99767
995.18944	0.99768
997.1181	0.99777
999.04676	0.99783
1000.97542	0.99785
1002.90409	0.99791
1004.83275	0.99806
1006.76141	0.99825
1008.69007	0.99843
1010.61873	0.99854
1012.54739	0.99854
1014.47606	0.9984
1016.40472	0.99827
1018.33338	0.99833
1020.26204	0.99854
1022.1907	0.99875
1024.11936	0.99885
1026.04803	0.99885
1027.97669	0.99893
1029.90535	0.9992
1031.83401	0.99948
1033.76267	0.99958
1035.69134	0.99953
1037.62	0.99953
1039.54866	0.99954
1041.47732	0.99944
1043.40598	0.99941
1045.33464	0.99958
1047.26331	0.9997
1049.19197	0.99963
1051.12063	0.99971
1053.04929	1.0002
1054.97795	1.00059
1056.90661	1.00037
1058.83528	0.99983
1060.76394	0.99943
1062.6926	0.99935
1064.62126	0.99941
1066.54992	0.99932
1068.47858	0.99891
1070.40725	0.99812
1072.33591	0.99773
1074.26457	0.99832
1076.19323	0.99886
1078.12189	0.9988
1080.05055	0.99883
1081.97922	0.99896
1083.90788	0.99892
1085.83654	0.99893
1087.7652	0.99876
1089.69386	0.99799
1091.62252	0.9971
1093.55119	0.99659
1095.47985	0.99641
1097.40851	0.99639
1099.33717	0.99656
1101.26583	0.99681
1103.19449	0.99671
1105.12316	0.99611
1107.05182	0.9953
1108.98048	0.99468
1110.90914	0.99442
1112.8378	0.99444
1114.76646	0.99476
1116.69513	0.99521
1118.62379	0.99551
1120.55245	0.9956
1122.48111	0.99568
1124.40977	0.9959
1126.33844	0.99624
1128.2671	0.99652
1130.19576	0.99656
1132.12442	0.99647
1134.05308	0.99642
1135.98174	0.99644
1137.91041	0.9964
1139.83907	0.9963
1141.76773	0.99621
1143.69639	0.99613
1145.62505	0.99616
1147.55371	0.99635
1149.48238	0.99649
1151.41104	0.99649
1153.3397	0.99652
1155.26836	0.99658
1157.19702	0.99652
1159.12568	0.99643
1161.05435	0.99657
1162.98301	0.99689
1164.91167	0.99712
1166.84033	0.99718
1168.76899	0.99708
1170.69765	0.99692
1172.62632	0.99688
1174.55498	0.99695
1176.48364	0.99697
1178.4123	0.99697
1180.34096	0.99699
1182.26962	0.99694
1184.19829	0.99685
1186.12695	0.99681
1188.05561	0.99683
1189.98427	0.99683
1191.91293	0.99683
1193.84159	0.99686
1195.77026	0.99687
1197.69892	0.99692
1199.62758	0.99702
1201.55624	0.99705
1203.4849	0.99706
1205.41357	0.9971
1207.34223	0.99714
1209.27089	0.99721
1211.19955	0.99735
1213.12821	0.99754
1215.05687	0.99762
1216.98554	0.99761
1218.9142	0.99757
1220.84286	0.99742
1222.77152	0.99722
1224.70018	0.99717
1226.62884	0.99728
1228.55751	0.99734
1230.48617	0.99727
1232.41483	0.99718
1234.34349	0.99712
1236.27215	0.9971
1238.20081	0.99708
1240.12948	0.99705
1242.05814	0.9971
1243.9868	0.99718
1245.91546	0.99719
1247.84412	0.99713
1249.77278	0.99709
1251.70145	0.99714
1253.63011	0.99725
1255.55877	0.99727
1257.48743	0.99719
1259.41609	0.99722
1261.34475	0.99736
1263.27342	0.9974
1265.20208	0.99729
1267.13074	0.99725
1269.0594	0.99731
