X1,Y1
2.6438956640771707,48.63334184054095
6.7890985691321,48.64610875898291
10.934301474187029,48.669852504278786
15.079504379241957,48.70413101122433
19.224707284296887,48.748305320508656
23.369910189351817,48.801550533137764
27.515113094406743,48.862869801974455
31.660315999461673,48.93111100828253
35.8055189045166,49.004985711606075
39.95072180957153,49.0830899163093
44.09592471462646,49.16392616875019
48.24112761968139,49.24592648573138
52.386330524736316,49.32747561723118
56.531533429791246,49.40693416348889
60.676736334846176,49.48266109676692
64.8219392399011,49.55303527956684
68.96714214495603,49.616475621455194
73.11234505001096,49.67145957351242
77.25754795506589,49.71653972025648
81.40275086012082,49.750358291308935
85.54795376517575,49.771659476834316
89.69315667023068,49.77929948993296
93.83835957528561,49.77225437406302
97.98356248034054,49.749625602918556
102.12876538539547,49.71064356308011
106.2739682904504,49.654669045609836
110.41917119550533,49.581192901352566
114.56437410056026,49.48983403608044
118.70957700561519,49.380335936085054
122.85477991067012,49.25256192287661
126.99998281572505,49.10648933793994
131.14518572077998,48.94220285576343
135.2903886258349,48.75988711639373
139.43559153088984,48.5598188583847
143.58079443594477,48.34235871998973
147.7259973409997,48.107942861536145
151.87120024605463,47.8570745457974
156.01640315110956,47.59031579644399
160.1616060561645,47.30827923782522
164.30680896121942,47.01162020284266
168.45201186627435,46.70102917986851
172.59721477132928,46.377224654802916
176.7424176763842,46.040946390647385
180.88762058143914,45.692949174522205
185.03282348649407,45.3339970509435
189.178026391549,44.96485805042249
193.32322929660393,44.58629941403758
197.46843220165886,44.19908330751075
201.61363510671376,43.80396301242116
205.7588380117687,43.401679577423856
209.90404091682362,42.992958908608756
214.04924382187855,42.5785092753328
218.19444672693348,42.15901920587667
222.3396496319884,41.73515574601454
226.48485253704334,41.307563052937134
230.63005544209827,40.876861296841895
234.7752583471532,40.443645842808806
238.92046125220813,40.008486686237156
243.06566415726306,39.5719281160535
247.210867062318,39.1344885810512
251.35606996737292,38.696660736029095
255.50127287242785,38.258911645814074
259.64647577748275,37.82168312673736
263.7916786825377,37.38539220665191
267.9368815875926,36.950431686100764
